content,score,date,option,satis_list
첫 느낌부터 달랐어요. 순하고 머리결 느낌도 좋아요.,5,22.03.27.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기효과는 잘 모르겠지만 순햇 좋아요,4,22.04.23.,상품선택: 할인행사) 골드플러스TS샴푸 100g x 5개,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
탈모에 좋아요 몇년째 사용중!,4,22.04.19.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송 좋았고 세정력도 좋은데 냄새가 좀 제 스타일은 아니네요,4,22.03.23.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
향빼고는 다 마음에 듭니다,5,22.04.24.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기항상 잘쓰고있습니다,5,22.04.02.,상품선택: 할인행사) 골드플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
두피 간지러움이 없어져서 좋아요.,5,22.04.23.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
남편이 잘 쓰는 샴프라 이번에도 재구매했습니다,5,22.03.30.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기좋아요 ㅎㅎ 배송 좋아요 ㅎㅎ,5,22.04.02.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
10년가까이 티에스만 쓰네요,5,22.04.04.,상품선택: 할인행사) 올뉴플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매좋아요 배송빠르네요,5,22.04.17.,상품선택: [탈모케어] 뉴프리미엄 TS 샴푸 500g,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
재구매좋아요 배송빠르네요,5,22.04.17.,상품선택: [탈모케어] 올뉴플러스TS샴푸 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
10년가까이  티에스만 씁니다,4,22.04.04.,상품선택: 할인행사) 골드플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
계속 쓰고있는데 괜찬은편이에요,5,22.04.22.,상품선택: [탈모케어] 올뉴플러스TS샴푸 500g,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기거품도많이나고좋아요.,5,22.04.24.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
품질만족 배송만족 많이파세요,5,22.04.19.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
계속쓰고있던제품이라 다른제품은 생각도없어요,4,22.04.20.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
계속 쓰던건데 저렴하게 구입하네요,5,22.04.18.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기항상쓰는제품이고많은탈모샴푸를써봤지만제일좋은것같아요,5,22.04.13.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
늘 사용하는 제품입니다~,5,22.04.01.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
재구매만족해서 계속 이 제품만 써요,5,22.03.30.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기벌써 몇년째 TS샴푸만 사용하고 있습니다.,5,22.04.20.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매빠른 배송 감사합니다,5,22.04.17.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기믿고 쓰는 TS에용~,5,22.04.06.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
늘 애용하는 상품입니다.감사합니다.,5,22.04.10.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기울 남편 탈모 걱정하길래 사줬는데 여전히 잘 쓰고 있어요~,5,22.03.27.,상품선택: 선물세트(올뉴플러스 500gx2 100gx2),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
TS 쓰고 나서 부터 간지러움도 앖어지고 머리도 잘 안빠지는거 같아서 계속 쓰고 있어요~,5,22.03.25.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
탈모에좋다고해서 몇년째쓰고는 있는데 무난해요~,4,22.04.17.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매이것만 씁니다ㅎㅎ 감고 나면 기름기가 쏴악 빠지는 느낌이에요. 머리 빠지는 양이 줄은 느낌입니다ㅋ,5,22.03.16.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
샴푸이것만써요조아요,5,22.03.31.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
궁금해서 구매 해 봤어요!  아직 오랬동안 안 써봐서 효과는 잘 모르겠어요^-^,5,22.03.21.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기비듬케어용이라 탈모는 모르겠지만! 비듬케어용으로 쓰고있어요!,5,22.03.24.,상품선택: TS 비디샴푸 500g (비듬케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기그렇게까지좋다는건확못느끼지만좋아진다생각하고쓰면좋아지겠죠,5,22.04.13.,상품선택: 프리미엄 TS  트리트먼트 500g,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
빠른배송 감사합니다.,5,22.04.17.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매좋아요 항상  여기서 구입해서 쓰고있어요,5,22.04.08.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
데일리하게 사용할 수 있어요,5,22.04.17.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
좋아요 두피 비듬도 사라지고요,5,22.04.10.,상품선택: [탈모케어] 올뉴플러스TS샴푸 500g,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
아직사용전이라 잘 사용할께요.,4,22.03.31.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
항상 사용 하는 제품 좋습니다,5,22.04.17.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
꾸준히 써보려구요~,5,22.04.01.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
비듬이 없어졌어요!  감사합니다,5,22.03.22.,상품선택: 할인행사) 올뉴플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송빠르고 좋아요~,5,22.04.16.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
할머니께서 좋아하셔서 재구매했어요!,5,22.04.17.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기올뉴플러스가 골드보다 세정력은 더 좋은거 같습니다,5,22.04.11.,상품선택: 할인행사) 올뉴플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
엄마가쓰는거라 항상 정기적으로 구매합니다  아주 좋아요 ~^^!!,5,22.04.12.,상품선택: 뉴프리미엄 TS 샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋습니다 아주 좋아요,5,22.04.20.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
전에도 쓰고 지금도 떨어지면 구메하여 잘쓰고있어요!빠른 배송도 넘좋아요!수고하세요!,5,22.03.11.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
빠른배송 감사합니다,5,22.04.14.,상품선택: [탈모케어] 올뉴플러스TS샴푸 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
빠른배송 감사합니다,5,22.04.14.,상품선택: 프리미엄 TS  트리트먼트 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
이거쓰다가 다른거못써요,5,22.04.18.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
이게 더 저렴하지만 펌핑이 편하므로.. 이건 그냥 여행용으로 샀어요.,5,22.03.22.,상품선택: 할인행사) 골드플러스TS샴푸 100g x 5개,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
TS 좋은 제품 저렴하게 잘 구매했어요 가성비 최고,5,22.03.15.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
늘 애용하는 제품으로 만족합니다.,5,22.03.25.,상품선택: 프리미엄 TS  트리트먼트 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
늘 애용하는 제품으로 만족합니다.,5,22.03.25.,상품선택: 뉴프리미엄 TS 샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매감사합니다 잘 쓰고 있어요,5,22.04.15.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기재구매적극적인 탈모케어라고 보긴 어렵지만 도움은 되고 있다고 생각됩니다. 두피에 자극이 되지는 않아서 계속 사용중입니다. 다른 샴푸를 사용할 때와 비교해보면 그나마 좋아진 편입니다.,5,22.03.25.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매남편이 이것만 사용합니다,5,22.04.17.,상품선택: 프리미엄 TS  트리트먼트 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기감사합니디ㅡ.잘받았습니다,5,22.04.13.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
배송이 빠르고 몇년간 사용했는데 더 빠지지는 않는것같아 계속 사용중입니다.,5,22.04.07.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
지금까지 써본 샴프중에 저한테 젤 잘 맞는듯요~~~,5,22.04.14.,상품선택: 할인행사) 골드플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
탈모 비듬 샹푸 두개 구매했는데  너무 좋아요,5,22.03.22.,상품선택: TS 비디샴푸 500g (비듬케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기그냥저냥 적당해요 마니 파시길,5,22.04.11.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기잘 사용하고 있어요.,5,22.03.29.,상품선택: TS 비디샴푸 500g (비듬케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
저는 ts만 씁니다. 머리빠지는게 덜 빠뎌서 이샴프써요~ 친언니한테도 추천할정더입니다~~~꾸준히 써보세요~~,5,22.04.01.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
1년 정도 꾸준히 쓰고 있는데 효과 있다고 아빠께서 이것만 사용하고 계십니다~~ 예전보다 머리카락이 덜 빠진다고 하네요~~,4,22.03.30.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기가족들이 만족하면서 쓰고 있어요,5,22.04.12.,상품선택: 뉴프리미엄 TS 샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
항상 쓰고 있는 제품이고  확실히 쓸때랑 안쓸때랑 다릅니다! 추천해요,5,22.03.20.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
탈모에 유명한 샴퓨라 쭉 써오고 있는 제품이에요. 부모님께 선물해드렸네요.,5,22.03.11.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
늘쓰던거라 이것만 사용합니다,5,22.04.12.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기제품이너무너무좋아요,5,22.04.16.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기제품이너무너무좋아요,5,22.04.16.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
늘 사용하고 있습니다~만족해요,5,22.03.20.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋아요. 탈모방지는.솔직히 잘 모르겠습니다만 계속 사용하고 있어요,4,22.04.02.,상품선택: 프리미엄 TS  트리트먼트 500g,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
항상 믿고 쓰는 샴푸입니다 좋아요,5,22.03.22.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
머리가 덜 간지러워용,5,22.03.27.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
늘 사용하는 제품입니다 많이 파세요,4,22.04.11.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
너무너무 좋아요 정말,5,22.04.16.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기탈모보다 비듬때문에 바꿔줬는데 좀 나아진 것 같아요.순해요~,4,22.04.05.,상품선택: TS 비디샴푸 500g (비듬케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기역시 탈모샴푸는 ts입니다.,5,22.04.17.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매좋은데 향이 진짜 좀 별로에요 머리 감고 말리고 나서도 먼가 머리 안감은 냄새? 진짜 냄새만 그래요 ㅋㅋ,5,22.03.12.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
잘 받았습니다 고맙습니다,5,22.04.12.,상품선택: [탈모케어] 뉴프리미엄 TS 샴푸 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"좋아요,..........",4,22.04.04.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
가격은.비싸지만.아이들이 좋아해서 재구매합니다,4,22.04.02.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
선물용으로 구매했어요 만족하길바래요,5,22.03.12.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
꾸준히써오고있어요. 일반샴푸보단 효과는있는거같아요..믿고 계속써보렵니다~^^,5,22.03.27.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기아직 한달 정도 밖에 되지 않아서 뚜렷한 효과가 있다고 하긴 뭐하지만 그래도 좋게 생각하고 꾸준히 사용 해보려구요~,5,22.03.26.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
탈모에 좋다고 해서 늘 사용하는 샴푸예요. 머리카락은 확실히 잘 안빠지는 것 같은데..,5,22.03.07.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
잘 사용할게요 ^^*,5,22.04.17.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송이 정말 빨라요 넘좋아요!수고하세요!,5,22.03.11.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"좋아요. 탈모는 잘 모르겠지만, 재구매했습니다",5,22.04.01.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
좋아요~~~~~~~,5,22.04.22.,상품선택: [비듬케어] TS 비디샴푸 500g,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
좋아요^~~~~~~,5,22.04.22.,상품선택: 할인행사) 골드플러스TS샴푸 100g x 5개,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
좋습니다 좋습니다 좋습니다,5,22.04.15.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기할머니 시켜두렸어요  조아요,5,22.04.08.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
조금씩 효과가 있는거 같아요,5,22.04.08.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
새로 사봤습니다. 탈모에 효과있길바래요,5,22.03.11.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
머리카락에 잘 맞아요,5,22.04.12.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
탈모샴푸는 ts가 젤 나은듯 최고에용,5,22.04.07.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기다른 탈모샴푸 사용하다 바꿨는데 머리감을때 마다 머리카락이 작게 빠지는것 같아 기분이 좋네요.  다음에 구매할께요^^,5,22.02.28.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
자극적이지도않고 좋아요믿고쓰는 TS,5,22.04.07.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
남편이 항상 사용하는 제품이에요 확실히 덜빠지는게 눈에 보여요 잘쓸께요!,5,22.03.24.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
또살거예요 냄새도조아요,5,22.03.31.,상품선택: 할인행사) 올뉴플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋습니다~케어잘되고좋아요,3,22.03.18.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기전 아직까지 머리가 많이 빠지고 있어서 잘 모르겠어요,3,22.03.16.,상품선택: 뉴프리미엄 TS 샴푸 500g (탈모케어),"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기다른 거 사용했을때보다 두피 간지러움이나 냄새 등은 많이 줄었어요 탈모에 아주 조금은 영향이 있겠지요,4,22.03.06.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기다른 거 사용했을때보다 두피 간지러움이나 냄새 등은 많이 줄었어요 탈모에 아주 조금은 영향이 있겠지요,4,22.03.06.,상품선택: 할인행사) 올뉴플러스TS샴푸 100g x 5개,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송빠르고 상품도 좋네요,5,22.03.17.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기너무 좋아요 계속 구매할거 같아요 만족합니다,5,22.04.01.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매입니다. 좋아요,5,22.03.19.,상품선택: 프리미엄 TS  트리트먼트 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기늘 믿고 구매하는 제품입니다,5,22.04.05.,상품선택: 뉴프리미엄 TS 샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
괜찮은것 같아요. 남편도 만족하면서 쓰고 있어요,5,22.03.06.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
항상 쓰는샘푸인대 좋아요,5,22.03.16.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
사용하기에 딱좋아요,5,22.03.17.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
유명해서 샀어요 ㅎㅎ 효과가 있길 바랍니다,5,22.04.01.,상품선택: 할인행사) 올뉴플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송이 빠르고 좋네요~~ 티에스 믿고 씁니다^^,5,22.03.09.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
요새 머리가 너무빠져서 샴푸 구매하면서 같이쓰려고 샀어요 배송이빨라요,5,22.03.03.,상품선택: 프리미엄 TS  트리트먼트 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
쌈푸가매끄럽고피부에와닫는감촉이좋아요,5,22.04.01.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아빠가 서용해보시고 싶다 하셔서 구매 했구요.  배송 빠르게 잘 안전히 도착 했습니다.  친구중에 오래 사용한 사람이 있어서 순하다고 들어거 믿고 구매했어요.,5,22.02.18.,상품선택: TS 비디샴푸 500g (비듬케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기줗아요 항상사용하는거요,5,22.03.15.,상품선택: 뉴프리미엄 TS 샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
거품도 많이 나고 향도 좋습니다.,5,22.03.14.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기죠으다 으하항 헤헷 우하,5,22.04.08.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
TS샴푸 워낙 유명하다보니 함 시켜봅니다,4,22.03.16.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
샴푸만쓰다가 탈모가덜되서 이번에는 린스까지 구매했어요,5,22.04.01.,상품선택: 프리미엄 TS  트리트먼트 500g,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
항상 쓰는 샴푸입니다,4,22.04.08.,상품선택: [탈모케어] 골드플러스TS샴푸500g,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기몇년째 사용중인데 확실히 효과있어요. 아침이면 베개에 머리카락 엄청 많이 빠져있었는데 지금은 거의 안빠져서 계속 사용중입니다.,5,22.02.22.,상품선택: 올뉴플러스TS샴푸 500g (탈모케어),"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
전에 쓰던거라 다시 써요,5,22.04.07.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
배송빠르고 상품도 좋아요,5,22.03.12.,상품선택: 할인행사) 올뉴플러스TS샴푸 100g x 5개,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋습니다~~ 케어가잘되어요,3,22.03.18.,상품선택: 할인행사) 골드플러스TS샴푸 100g x 5개,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
"재구매8회정도사용해봤는데,머리카락이 덜빠지는 것같네요. 선물할려고 재구매합니다.배송도빨라서좋았습니다.",5,22.03.16.,상품선택: 골드플러스TS샴푸500g (탈모케어),"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
