content,score,date,option,satis_list
한달사용기재구매순해서 계속 주문중입니다. 이번에 그린토마토 모공 앰플도 같이 주문했는데 .. 역시나 좋으네요!,5,23.06.02.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
재구매엄마가 매번 이 샴푸만 찾네요^^,5,23.06.19.,,"['헤어_지성윤기 부족탈모지루성 두피', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 더써봐야 알겠지만 처음써보고 먼가 시화한 시원할줄알았는데 그런건 없었구요 머릿결은 좀 부드러운듯 합니다  계속써보면 좋아질지 기대해봅니다~,4,23.05.06.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
향도좋고 거품잘나고  한가득 쟁여놓았어요~^ 계속 재구매각입니다,5,23.05.15.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기좋습니다 좋아요ㅇㅇ,5,23.06.03.,,"['헤어_지성지루성 두피', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매평생쓸거에여 계속 떨어지면 불안해용,5,23.06.14.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매피부에 잘맞아요 정착합니다,5,23.06.16.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기탈모에 좋은지는 잘 모르겠지만 향이 좋고 자극이 순해서 잘 쓰고 있어요.,5,23.05.22.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기두피가 조금 안 좋을때 사용하기 시작했습니다  거품이 잘 나서 기대했는데 끈적이는 느낌은 잡아주지 못하는 거 같아 아쉽습니다 그래도 순해서 첫번째로 감을 때 사용하고 있어요 양도 많아서 팍팍 써도 부담이 없어서 좋습니다,5,23.05.01.,,"['헤어_지성가려움민감성 두피지루성 두피', '세정력_다소 아쉬워요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기조아요 조아요 조아요 조아요,4,23.05.20.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 사용전이에요 배송 빨라요,4,23.05.20.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송도 빠르고 제품도 좋네요감사,5,23.06.15.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기중성타입 머리 감을때 탈모가 많이되어 이 샴푸를 구입해 사용하는데 사용하고 이틀정도는 머리가 덜 빠지는것 같아 괜찮다 싶었는데 5~ 6일 넘어가니 조금더 빠져요 ... 계속 사용함 괜찮겠죠 ~ ^^,5,23.05.31.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기재구매꾸준히 사용하는 샴푸와 린스 이거 사용하고나면 다른거 못쓰겠더라구용 좋아요 가격도 ㅌ착하고,5,23.05.16.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기보통 샴푸랑 같은거 같아요. 제두피타입때문인거같기도해요,4,23.06.12.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기재구매계속쓰고 있는 제품이라 다쓰고 또 주문할게요!,4,23.06.16.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
가격대비 좋은 제품입니다 세정 후 기분도 좋구요,5,23.06.08.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
배송이 빠르고 다른 샴푸는 하고나면간지러웟는데 이게 그나마 좀 들함,5,23.06.13.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋아요 매번 다쓰면 자구매해오 머리 부드럽고 행도 맘에듭니다,5,23.05.13.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
전에 샴푸와 트리트먼트 함께 사용했다가 다른 제품으로 갈아탔었는데..비교해보니 이 제품이 그나마 좋아서 다시 재주문합니다 거품도 잘나고 세정력도 좋아요,4,23.05.10.,,"['헤어_복합성손상모탈모새치', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매순해서 계속 주문중입니다. 이번에 그린토마토 모공 앰플도 같이 주문했는데 .. 역시나 좋으네요!,5,23.06.02.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
재구매엄마가 매번 이 샴푸만 찾네요^^,5,23.06.19.,,"['헤어_지성윤기 부족탈모지루성 두피', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 더써봐야 알겠지만 처음써보고 먼가 시화한 시원할줄알았는데 그런건 없었구요 머릿결은 좀 부드러운듯 합니다  계속써보면 좋아질지 기대해봅니다~,4,23.05.06.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
향도좋고 거품잘나고  한가득 쟁여놓았어요~^ 계속 재구매각입니다,5,23.05.15.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기좋습니다 좋아요ㅇㅇ,5,23.06.03.,,"['헤어_지성지루성 두피', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매평생쓸거에여 계속 떨어지면 불안해용,5,23.06.14.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매피부에 잘맞아요 정착합니다,5,23.06.16.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기탈모에 좋은지는 잘 모르겠지만 향이 좋고 자극이 순해서 잘 쓰고 있어요.,5,23.05.22.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기두피가 조금 안 좋을때 사용하기 시작했습니다  거품이 잘 나서 기대했는데 끈적이는 느낌은 잡아주지 못하는 거 같아 아쉽습니다 그래도 순해서 첫번째로 감을 때 사용하고 있어요 양도 많아서 팍팍 써도 부담이 없어서 좋습니다,5,23.05.01.,,"['헤어_지성가려움민감성 두피지루성 두피', '세정력_다소 아쉬워요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기조아요 조아요 조아요 조아요,4,23.05.20.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 사용전이에요 배송 빨라요,4,23.05.20.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송도 빠르고 제품도 좋네요감사,5,23.06.15.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송이 빠르고 포장 깔끔합니다,5,23.05.16.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
친구의 추천으로 구매했는데 향도 좋고 만족합니다!,5,23.05.09.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기늘 이것만써요 성분도 믿고 씁니다,5,23.05.09.,,"['헤어_복합성손상모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"사용한지 대략2년이 다 되어가는듯 합니다 가격대비 퀄리티,양 모두 만족해서 매번 잘 쓰고 있습니다 번창하세요",5,23.05.09.,,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
순하고 향도 괜찮아서 식구들이 좋아해요. 탈모효과는 잘모르겠고 자극이 없는 거에 만족합니다.,5,23.05.16.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기재구매맨날 이것만 사요 가성비최고,5,23.05.07.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송 빠르고 좋아요 ㅎㅎ 네,5,23.05.15.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
어직 안써봤는데 좋을거같아요,5,23.05.13.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기향이 진하네요 순한것같아요,4,23.06.04.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
써보니 좋아서 재구매 합니다~ 좋아요 좋아요 좋아요,5,23.06.14.,,"['헤어_지성볼륨 부족', '세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
"재구매거품도 잘나는 편이고, 가려움에도  좋고,향도 괜찮은데..지성에는 약간 세정력이 부족한 느낌. 미끌거리고, 끈적입니다. 기름이 빨리 올라옵니다. 건성은 괜찮을거 같네요.  근데 저 말고 가족들은 잘 사용 중입니다.",4,23.05.07.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
아직 써보지 못해서 잘 모르겠네요,5,23.06.01.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매좋아요!!!!!!!!!!!!!,5,23.06.13.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 써보진 않았네요,3,23.05.14.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매배송도 빠르고 상품도 너무 좋아요~~,5,23.05.31.,,"['헤어_지성가는 모발', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기세정력 나쁘지않고 거품이 잘나서 좋네요,4,23.05.06.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
탈모샴푸가 비싼데 요상품은 가격대비 괜찮은거같아요 용량넉넉 꾸준히 써볼께요^^,5,23.05.17.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매배송도 빠르고  좋네요~,5,23.05.13.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
트리트먼트랑 같이 써보려고 구매했어요 덜빠지면 좋겠네요^^,5,23.05.02.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
"한달사용기머리카락이 꼬이지않고 세정력이좋음,,,두피가려움증이 많이 좋아짐....",5,23.05.27.,,"['헤어_지성가려움비듬민감성 두피', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
빠른 배송.  꼼꼼한 포장  좋아요.,5,23.05.23.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
평이 좋아 주문했는데 괜찮았으면 좋겠습니다,4,23.05.06.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
맥주효모는 처음 써 봅니다 괜찮으면 한달리뷰 남기겠습니다,5,23.05.01.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
재구매순하고 거품잘나고 좋아요,5,23.05.24.,,"['헤어_복합성볼륨 부족가는 모발탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매향기 좋아요. 잘 쓰고 있습니다. ~~,5,23.05.02.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
"이 샴푸쓴지 쫌 됐는데…머리숱이 났어요 신기한게ㅜㅜㅜ그래서 남동생, 언니랑 엄빠쓰라고 4통 샀습니다. 계속 구매예정입니더ㅔ",5,23.04.25.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기향좋고 양많고  좋은 삼푸 입니당 ㅋ,5,23.05.05.,,"['헤어_지성탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매무난하게 중딩 아이랑같이사용해요 순하고 가성비조아요,5,23.04.25.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기써보니 정말로 풍성햐지는 느낌적인 느낌,5,23.05.26.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기좋습니다 항상 재구매 사용중입니다,5,23.05.05.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매재구매만 세번째네요 ㅎㅎ 잘 쓰고 있습니다 결이 부드러워요,5,23.04.28.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
jfjfjjkkdjkkj,5,23.06.26.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
포장도 꼼꼼하고 안전하게 잘 포장되어 빨리 왔네요. 후기 보고 구매했는데...기대가 많이 됩니다^^,5,23.04.20.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매거품잘나고 머리 빠지는것도 덜해서 꾸준히 쓰고 있어요,5,23.05.16.,,"['헤어_복합성볼륨 부족가는 모발탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"넘 좋아요 몇번째 재구매인지,,❤️",5,23.04.29.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
이전에 괜찮게 썼던 제품이라 재주문 했습니다~,5,23.05.02.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"향,머리 부드러움 만족",5,23.05.04.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
맘에 들어요 잘 사용 할것 같아요 ~ ^^ 😊😄😁👍,4,23.04.29.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매요즘 이거만 쓰고있는데 너무 순하고 좋아요!!,5,23.05.19.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매탈모예방용으로 쓰고있습니다. 확실히 다른 샴푸보다 순하고 좋은 것 같아요 ㅎㅎ린스없이도 부드럽구여!,5,23.04.15.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
빠른 배송.  꼼꼼한 포장  좋아요.,5,23.05.23.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
평이 좋아 주문했는데 괜찮았으면 좋겠습니다,4,23.05.06.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
맥주효모는 처음 써 봅니다 괜찮으면 한달리뷰 남기겠습니다,5,23.05.01.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
재구매순하고 거품잘나고 좋아요,5,23.05.24.,,"['헤어_복합성볼륨 부족가는 모발탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매향기 좋아요. 잘 쓰고 있습니다. ~~,5,23.05.02.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
"이 샴푸쓴지 쫌 됐는데…머리숱이 났어요 신기한게ㅜㅜㅜ그래서 남동생, 언니랑 엄빠쓰라고 4통 샀습니다. 계속 구매예정입니더ㅔ",5,23.04.25.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기향좋고 양많고  좋은 삼푸 입니당 ㅋ,5,23.05.05.,,"['헤어_지성탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매무난하게 중딩 아이랑같이사용해요 순하고 가성비조아요,5,23.04.25.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기써보니 정말로 풍성햐지는 느낌적인 느낌,5,23.05.26.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기좋습니다 항상 재구매 사용중입니다,5,23.05.05.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매재구매만 세번째네요 ㅎㅎ 잘 쓰고 있습니다 결이 부드러워요,5,23.04.28.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
jfjfjjkkdjkkj,5,23.06.26.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
포장도 꼼꼼하고 안전하게 잘 포장되어 빨리 왔네요. 후기 보고 구매했는데...기대가 많이 됩니다^^,5,23.04.20.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매거품잘나고 머리 빠지는것도 덜해서 꾸준히 쓰고 있어요,5,23.05.16.,,"['헤어_복합성볼륨 부족가는 모발탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"넘 좋아요 몇번째 재구매인지,,❤️",5,23.04.29.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
이전에 괜찮게 썼던 제품이라 재주문 했습니다~,5,23.05.02.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"향,머리 부드러움 만족",5,23.05.04.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
맘에 들어요 잘 사용 할것 같아요 ~ ^^ 😊😄😁👍,4,23.04.29.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매요즘 이거만 쓰고있는데 너무 순하고 좋아요!!,5,23.05.19.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매탈모예방용으로 쓰고있습니다. 확실히 다른 샴푸보다 순하고 좋은 것 같아요 ㅎㅎ린스없이도 부드럽구여!,5,23.04.15.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"이지마인드 3통씩 공병만들어서 샴푸🧴는 여기제품으로 정착했어요! 한방샴푸와 의약외품 다써봤지만, 이 제품 만한 가성비는 없습니다!! 최고👍",5,23.04.12.,,"['헤어_지성피지 과다', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"한달사용기효과 있는듯 한데 아직은 잘 모르겠어요,,가성비 좋아요",5,23.05.12.,,"['헤어_복합성손상모탈모민감성 두피', '세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
저렴한 가격에 용량도 커서 좋습니다. 그렇다고 냄새가 안좋다거나 세정력이 나쁘다거나 그렇지 않아요. 거품도 잘 나고 무난 해서 잘 쓰고 있어요. 다만 지성이거나 호르몬이 많이 분비되는 시기인 학생들 같은 경우는 두피 가려움이 있을 수 있는 듯 합니다.,4,23.04.19.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매순하고세정력도좋고가격도착하고 3통째쓰는데 계속쓸예정입니다,5,23.05.13.,,"['헤어_복합성가는 모발탈모', '두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기써보고 좋아서 재구매했어요.엄마도 좋다고하셔서 주문해드렸어요.거품이 풍성하고 좋아요.,5,23.04.10.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
신랑 머리카락이 정말 덜빠지는걸 느끼고 재주문하는겁니다,5,23.05.17.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
향이 너무 좋네요~ 제 취향:) 머리카락도 조금 덜 빠지는것같아서 꾸준히 사용하려구요. 그리고 포장이 진짜 엄청 꼼꼼해요!!,5,23.04.06.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기샴푸진짜머리가마니안빠져서 신기하고좋은데 뾰류지가 나는거같아요ㅠㅜ,3,23.05.14.,,"['헤어_지성탈모', '세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매항상 쓰고 있는 제품이라서 두피에 자극이 없어서 좋습니다.,4,23.05.13.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
좋습니다!! 가격도 저렴하고 짱,5,23.04.28.,,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매좋아서 계속 잘 쓰고 있어요 ㅎㅎ,5,23.05.01.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매늘쓰고있어요 좋아요,5,23.05.18.,,"['헤어_복합성탈모윤기 부족', '두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기볼륨이 잘 안살았는데 이 샴푸쓰면 볼륨이 살더라고요 머리카락도 예전보다 덜 빠져요~,5,23.04.19.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기거품도 잘 나고 전반적으로 만족합니다. 아직 탈모 예방 효과는 모르겠지만 예방차원에서 씁니다,4,23.04.13.,,"['헤어_건성가는 모발', '두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기재구매순하고 향도 좋아서 주위에 많이 추천하고 있습니다,5,23.04.22.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기임신 출산으로 머리가 많이 빠지는데 조금 위안이 되네요 어쩔 수 없는 상황이지만 조금 덜빠지는거 같아요 머릿결도 좋아졌어요,5,23.04.09.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
중학생 호르몬 냄새 나는데 이걸로 감으면 냄새가 별로 안나요. 그게 최대 장점이고요. 싸고 양많은 것도 장점 ㅎㅎ 계속 구매하고 있어요.,5,23.04.11.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매그냥 이것만 사요. 샴푸 질도 좋고 가격 안 올리시고 배송비도 그대로인 이 회사가 더욱 번창하길 바랄 뿐입니다. 꾸벅~ 매번 새로운 거 고르지 않아도 되는 게 되게 편하네요. ^^,5,23.04.01.,,"['헤어_지성윤기 부족손상모새치', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기항상 여기꺼 써요 머리털 개털 안되규 세정력좋아요,5,23.04.17.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
처음구매해봅니다 효과있기를 기대해봅니다,4,23.04.27.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기미용실친구가 숱이 많아졌대욬ㅋㅋㅋ대박,5,23.05.17.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
지인 추천으로 구입했어요. 대용량의 저렴한 가격에 심플한 패키지까지 마음에 들었어요. 거품도 잘 나고 은은한 향이 자극적이지 않아 좋습니다. 따로 트리트먼트를 하지 않아도 머리가 뻣뻣하지 않네요. 감고 나면 머리가 가벼운 기분이에요.   **쓰고 있는 샴푸가 여러가지라 장바구니에 담아두고 있었는데 라이브 방송 보고 남한크림과 함께 주문했는데 이벤트에 당첨되었어요. 안 그래도 다른 제품들도 궁금했는데 종류별로 써 볼 수 있어서 너무 기뻐요. 정말 감사합니다,5,23.02.24.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기지성두피는 안맞느거같아요 세정력이 약해요,3,23.04.23.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기재구매이샴푸만써요 잘쓰고있어요,5,23.05.12.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
저렴한데 만족스러운 사용감까지 있네요. 재구매해야겠어요,5,23.04.16.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
처음 써보는데 괜찮은것같아요 더 열심히 써볼께요,4,23.05.11.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
배송빠르고 용량이 크네요! 탈모효과는 오래 써봐야 알겠죠!,4,23.04.12.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매항상 쓰던제품이라 너무 만족해요,5,23.05.11.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
머리도 확실히 덜빠지고.. 부드럽고 좋아요~~ 향도 굿굿입니다!! 온식구가 다 좋다고 하네요~~,5,23.04.27.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
그냥천연이라 해서  몆년째 쓰고 있어요,5,23.05.12.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
가성비좋고 품질 좋아요,5,23.05.09.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한번 써 보고 계속 주문하고 있어요,5,23.04.22.,,"['헤어_복합성탈모가는 모발', '두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
"세정력은 좀 부족하지만, 그래도 순하고 부드럽네요!",5,23.04.20.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
한달사용기가격대비 만족스럽고 거품이 많이 나요. 아직은 탈모에 도움이 되는지는 모르겠어요. 꾸준히 사용하려구요,5,23.03.28.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매재구매했어요.거품도 풍성하고 향이 좋아요,5,23.04.10.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
순하고 향기도 좋아요~ 탈모예방차원에서 구매했어요,5,23.04.10.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
거품은 엄청 잘 나는데 효과는 글쎄요.. 두피뾰루지나고  기름져요 다른샴푸찾아 또 유목민해야겠어요,3,23.04.04.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기전 계속 이거쓰는데 너무 좋아요,5,23.05.08.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
가격은 저렴하고 배송도 빠르고 좋아요 아직은모르겠어요 두번 사용해봐서 좀더 사용을 해보아야 알것같아요,5,23.04.21.,,"['헤어_지성가려움지루성 두피민감성 두피', '두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
지금 4통째 이용중입니다. 다들 추천해요,5,23.05.04.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
비*스 맥주효모 샴푸 쓰다가 기제품이 가격도 많이오르고 조금 뻗뻗한 감이 있어서 다른제품 알아보다가 성분 비슷한 제품 찾아 구매해 보았습니다 맥주효모 함량이 기제품(20000)보다 절반이긴하지만 거품은 좀더 잘 나는것같고 향도 괜찮네요 만족합니다,5,23.03.23.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기꾸준히 사용해보고 있어요! 세정력 좋아요~,5,23.04.29.,,"['헤어_지성볼륨 부족', '두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매재재구매템이에요 가족 모두 만족하는 중 ㅎㅎㅎ,5,23.04.18.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기다른 효과에 대해서는 잘 모르겠지만 상대적으로 두피에 자극이 덜한 것 같고 향이 너무 좋아서 정착했어요!,5,23.04.06.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
남편이 써보고 너무 좋다고 해서 재구매합니다. 머리카락도 덜 빠진다고 합니다,5,23.04.05.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
