content,score,date,option,satis_list
한달사용기재구매좋아요ㅐㅔ ㅂ ㅁ ㄴ ㅇ ㄹ ㅎ ㅗ ㅓ ㅏ ㅣ ㅋ ㅌ ㅊ ㅍ ㅠ ㅜ ㅜ ㅈ ㄷ ㄱ ㅅ ㅛ ㅕ ㅑ  ㅋ ㅌ ㄴ ㅇ ㅊ ㄹ ㅍ ㅎ ㅍ ㅗ ㅓ ㅓ,4,23.07.11.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기일년째 쓰고 있습니다! 머리가 안빠져요!!!! 앞으로도 계속 쓸거에여!  향은 허브향이 나는데 저는 나쁘지 않더라구요.,5,23.05.26.,,"['헤어_지성탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기가족들 같이 쓸꺼라 구매 했는데 각자 맞는 제품을 사야되는건지...ㅋ 그냥 보통이예요. 빠지긴하네요. 좀 더 열심히 써봐야겠어요.,3,23.05.26.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송빨리와서 좋아요.!,3,23.05.23.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송빠르고 좋아요  아직 사용전입니다,4,23.05.13.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
써보고 한달후에 다시 리뷰하겠습니다,4,23.06.09.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
볼륨 풍성해지고 일다누가려움 없네요?  한번썻는데 머리에 손이ㅡ안가는게 확느껴지네요 괜히 일등이 아니네요...ㅋㅋㅋ,5,23.05.10.,,"['헤어_복합성볼륨 부족가는 모발가려움', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기잘 사용하고 있습니다.,5,23.05.24.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
"한달사용기처음에는 제 두피에 안 맞는줄 알았는데, 점점 두피에 자극도 없고 기름도 덜 생기더라구요 ㅎㅎ 지금은 너무 만족하고 사용하고 있습니다.",5,23.05.23.,,"['헤어_지성볼륨 부족피지 과다', '두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
잘 받았어요 라보에이치 꼭 써보고 싶었는데 드디어 주문했네요 잘 쓰고 후기 남기러 올게요,4,23.05.09.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기세척이 잘되는 느낌이 아닌거 같아요,3,23.05.21.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송 빠르고 좋아요~,5,23.06.11.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
잘받았어요 탈모샴푸 짱,5,23.05.14.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
머리 감을 때 시원하고 머리도 덜빠져요,5,23.06.13.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
한달사용기시원하고 기름기도 잡혀요 오래가진않지만 일반 샴푸보단 오래가요,5,23.05.14.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
너무 만족합니다 재구매의사있어요 또 구매할게요,5,23.05.13.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송도 빠르고 제품도 만족합니다,5,23.06.12.,,"['헤어_복합성볼륨 부족피지 과다가는 모발', '세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
일단 소문듣고 구매했어요,5,23.06.11.,,"['헤어_복합성탈모', '두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
매번 잘 쓰고 잇어용,5,23.05.23.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
탈모샴푸여서 계속 써보려구요 샴푸하고나서도 머리도 많이 뻣뻣해지지도 않고 거품도 잘나고 자극 없는 것 같아요,4,23.05.27.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기재구매좋아요ㅐㅔ ㅂ ㅁ ㄴ ㅇ ㄹ ㅎ ㅗ ㅓ ㅏ ㅣ ㅋ ㅌ ㅊ ㅍ ㅠ ㅜ ㅜ ㅈ ㄷ ㄱ ㅅ ㅛ ㅕ ㅑ  ㅋ ㅌ ㄴ ㅇ ㅊ ㄹ ㅍ ㅎ ㅍ ㅗ ㅓ ㅓ,4,23.07.11.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기일년째 쓰고 있습니다! 머리가 안빠져요!!!! 앞으로도 계속 쓸거에여!  향은 허브향이 나는데 저는 나쁘지 않더라구요.,5,23.05.26.,,"['헤어_지성탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기가족들 같이 쓸꺼라 구매 했는데 각자 맞는 제품을 사야되는건지...ㅋ 그냥 보통이예요. 빠지긴하네요. 좀 더 열심히 써봐야겠어요.,3,23.05.26.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송빨리와서 좋아요.!,3,23.05.23.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송빠르고 좋아요  아직 사용전입니다,4,23.05.13.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
써보고 한달후에 다시 리뷰하겠습니다,4,23.06.09.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
볼륨 풍성해지고 일다누가려움 없네요?  한번썻는데 머리에 손이ㅡ안가는게 확느껴지네요 괜히 일등이 아니네요...ㅋㅋㅋ,5,23.05.10.,,"['헤어_복합성볼륨 부족가는 모발가려움', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기잘 사용하고 있습니다.,5,23.05.24.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
"한달사용기처음에는 제 두피에 안 맞는줄 알았는데, 점점 두피에 자극도 없고 기름도 덜 생기더라구요 ㅎㅎ 지금은 너무 만족하고 사용하고 있습니다.",5,23.05.23.,,"['헤어_지성볼륨 부족피지 과다', '두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
잘 받았어요 라보에이치 꼭 써보고 싶었는데 드디어 주문했네요 잘 쓰고 후기 남기러 올게요,4,23.05.09.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기세척이 잘되는 느낌이 아닌거 같아요,3,23.05.21.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송 빠르고 좋아요~,5,23.06.11.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
잘받았어요 탈모샴푸 짱,5,23.05.14.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
기대됩니다. 향기부터 뭔지알겠네요. 두근두근,5,23.05.13.,,"['헤어_건성탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송도 빠르고 상품도 만족쓰,5,23.05.23.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
냄새별로라는 리뷰가 잇던데 참지 못할정도로 이상하진 않다. 약간의 약냄새와 박하향? 주말 하루 머리 안감고 그 다음날 머리 감으면 머리카락이 어마무시하게 빠지던데 이거 쓴뒤로 확실히 머리카락이 조금빠진다. 그리고 비듬들도 확연히 줄었음!,5,23.04.24.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
만족하면서 사용중입니디,5,23.05.18.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기잘사용하고 있어요 괜찮아요,5,23.05.20.,,"['헤어_지성탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
진짜 좋아요 샤워할 때 마다 너무 상쾌해서 스트레스 풀려요. 씻을 때 마다 두피 마사지도 같이 해주고 있어요. 기분탓인지 몰라도 배수구 볼 때마다 머리카락 빠지는 게 조금씩 줄어든 기분도 들어요 !,5,23.05.12.,,"['헤어_지성탈모가는 모발볼륨 부족', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기눈에 딱 띄게 좋아졌다는건 모르겠지만 확실히 덜 빠지네요,5,23.05.15.,,"['헤어_건성손상모탈모', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
모발이 얇아서 탈모 샴푸를 쓰면 좋다는 말 듣고 검색했더니 이 제품이 인기더라구요 그래서 샀는데 아직 효과는 못 느꼈지만 꾸준히 써보고 좋으면 계속 구매할 생각입니다,5,23.04.29.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
사람들 리뷰 보고 구매했습니다! 워낙 유명한 제품이라 기대가 됩니다!,5,23.05.06.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
두피트러블에 좋다하야 구매해썽요,5,23.05.18.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매배송도 빠르고 괜찮아서 재구매했어요,5,23.05.17.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기항상 머리감고나면 기본적으로 머리가 빠지는양이 있었는데 이 샴푸로 바꾸고나서 머리가 빠지는양이 확 줄었어요 원래 10~15가닥이였다면 지금은 3~4가닥 너무 좋고 두피가 일단 시원하고 샴푸하고나면 머리가 간지럽지않고 좋네요,5,23.04.23.,,"['헤어_지성손상모피지 과다가는 모발', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송 빨라서 좋아요,5,23.05.18.,,"['헤어_지성가는 모발비듬', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
매번 사용하는 제품이라 만족합니다,5,23.05.14.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기오래 쓰는 제품입니다. 성분이 순해서 트러블이 생기지 않아 좋습니다.,5,23.05.06.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
아직 잘 모르겠습니다 그래도 좋은 평이 많으니 꾸준히 잘 써보려구요,3,23.05.13.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
부드럽게 잘 감겨요 배송도 빠르고 좋아요,4,23.05.13.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기냄새도 괜찮고 모발도 덜 빠지는거 같습니다.,5,23.05.17.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
이제 써볼게요!!!!,4,23.05.24.,,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기부모님 구매해드렸는데 잘 사용중이시라고 합니다.,5,23.05.14.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기잘 쓰고있어요 전 그냥 그런데 엄마가 좋다구하세요,5,23.05.13.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매티에스 쓰다가 머리카락이 너무 뻣뻣해져서 바꿧어용 린스가 첨부된것처럼 부드러워용 탈모예방은 아직 모르겠네용,5,23.05.06.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
시원해요 하하크크키키쿠쿠,5,23.06.01.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기아직 잘 쓰고있어요,5,23.05.18.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
쓰면 두피가 시원해용 믿고한번 써볼게요,5,23.06.03.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
쓸만하고 무난한것 같습니다.,5,23.05.17.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
너무 잘쓰고있어요! 이제 머리걱정 없습니다,5,23.05.26.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기배송 빠르고 무난하고 좋아요 가격 빼고 괜찮은것 같아요,5,23.04.14.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기아주 좋습니다^^ㅎ,4,23.06.08.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
찬탄한 포장과 빠른 배송,5,23.05.16.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"한달사용기라보에이치 샴푸 대용량 포함해서 3통째 쓰고 있는데 너무 좋아요!!! 머리숱이 많아서 감을때마다 뻣뻣해지고 감는 도중에 거품이 사라졌는데, 이건 거품도 잘나고 샴푸 후에도 머리카락이 부드러워져요. 계속 라보에이치꺼 쓸 것 같아요!",5,23.04.17.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아주 만족하고 시원합니다. 비듬도 덜생기고,5,23.05.05.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
머리가 너무 빠져서 구입했는데 샴푸 할때 시원한 느낌이 있어서 좋아요,5,23.05.26.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기좋아요 잔머리가 많이 올라오고 있어서 미용실에서도 얘기 하네요,5,23.05.02.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한번사면 취소불가능 5분만에 취소했는데 발송됐데요그냥 쓰기로,3,23.05.25.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
좋아요. 배송도 빠르고 잘 쓰겠습니다.,5,23.05.03.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
쫌더 사용해 볼께요!!,5,23.06.07.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
욕실에 떨어지지 않는 아이템 성분 가격 사용감 어느것하나 빠지지 않아요 매일쓰는 생필품은 가격이 좋아야 합니다 대체 아이템 찾기전까지 그냥 쭈욱 쓰려구요 ㅋㅋ,5,23.04.24.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
조아용 재구매한거에용 ㅎㅎ,5,23.06.02.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기개운한감이 있어요 탈모에좋다지만 두피진정에도 효과보고싶네요 꾸준히써볼게요,5,23.04.28.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
저 쓰고나서 좋아서 엄마 하나 더 주문 해줬어요 머리가 시원하고 안 간지럽다고 하네요 다음에 또 살께요,5,23.05.18.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기순하고 좋아요 배송 만족,5,23.05.27.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
일단 간지러움이 덜해요,5,23.06.03.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
데일리 샴푸로 구매했어요,5,23.05.13.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
꾸준히 사용하면 좋아지겠죠?ㅎㅎ,5,23.06.01.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매탈모샴푸는이것만씁니다,5,23.06.02.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매재구매했어요. 순해서 좋아요,5,23.05.08.,,"['헤어_지성지루성 두피민감성 두피', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매상품 및 배송 모두 만족합니다~,4,23.05.30.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
사용해보니 괜찮은것 같아요.,5,23.05.30.,,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"한달사용기라보제품전에도 탈모제품 썼는데, 이 제품이 더 시원한 감이 있어서 좋다고 합니다!.! 다음에도 또 선택하라 하네요^^!",5,23.04.22.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋다고해서 주문했어요.,5,23.06.03.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기솔직히 너무 좋네요~,5,23.06.01.,,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기무난하게 쓰기 좋은거같아요,5,23.05.29.,,"['헤어_지성가는 모발', '세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기두피가 덜 보이는게 좋네요,5,23.06.01.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기처음에는 사용하고 비듬이 올라오길래 나랑 안맞는 샴푸인가 .. 생각하다가 다른 거 새로 사기 귀찮아서 계속 썼거든요? 근데 정수리가 꽤나 촘촘해져서 만족합니다 비듬이나 머리 가려움 있던 것도 한 일주일 정도 사용하고 머리가 적응하니까 없어졌어요 굿,5,23.05.07.,,"['헤어_건성손상모가는 모발탈모', '세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
두피가 민감하고 지성인 편인데 데일리로 쓰기에 좋네요 자극없고 순한거 같아요 향은 은은한 솔향이 나는데 향은 약한 편이에요 두피에 자극없어서 좋아요,4,23.04.18.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
라보에이치 이용한 후 와 기존 케xxx 이용했을때를 비교해보면 확실히 라보에이치가 덜 빠지긴 하는것 같습니다! 가격이 조금 비싸서 걱정이었는데 할인할때 잘 구매한것 같네요.,5,23.04.16.,,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매잘 받았습니다 ㅎㅎ,5,23.05.17.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기세정력 좋음 탈모완화 모르겠음  사춘기 정수리 냄새 완화에는 도움,4,23.05.07.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기머리빠지는건 좀 덜한것 같아요,5,23.05.10.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
사용전이지만 배송부터 맘에 드네요,5,23.05.06.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기시원하고 거품잘나고 인위적인 향 없어서 좋아오 ‘0,5,23.05.06.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
이번에 사서써봤는데 좋아요,5,23.05.08.,,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋아요 평소에 계속 써요,5,23.05.05.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
머리감고나면 개운하고좋아요,3,23.05.27.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
무난하게 쓰고 있음,5,23.06.02.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
아직 한번 사용해봤는데 시원감과 깻끗하게 세정되는 느낌은 들었어요 조금더 사용해볼께요,5,23.05.15.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
조금 덜 빠지는것같긴해요 조금더 효과있음 좋겠어요,4,23.05.22.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
한달사용기재구매잘사용중입니다조아요,5,23.05.07.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기확실히 머리가 덜 기름지고 덜 빠져요,5,23.05.09.,,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
샘플 용량도 넉넉해서 좋아요~~,5,23.05.04.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기음 유튜브에서 추천하길래 구매했어요 알갱이 든 거랑 같이 구매했는데 전 초록색보다 알갱이가 더 잘 맞는거같아요 이건 머리가 더 부시시한 느낌이네요,3,23.04.20.,,"['헤어_지성가려움비듬', '세정력_다소 아쉬워요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기대체품을 못 찾아서 재구매 또 합니다,5,23.05.07.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
재구매잘 모르겠지만 효과있길 바래용 제발~~!,5,23.05.08.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기탈모가 많이 좋아진건지 아닌지 확인은 잘 되지않으나 좋다하니 계속 쓰고있습니다,4,23.05.20.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기사실 딱히 모르겠어요. 좋긴한거같은데 뭐가 좋은지는...,5,23.04.30.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기린스를 안해도 머리카락이 부드러워용,5,23.05.06.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
아직 사용 전이라 사용후 리뷰 다시 쓰겠습니다,5,23.05.06.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
거품 잘나고 개운하게 잘 감겨요  재구매의사있어요,5,23.05.16.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
배송이 빠릅니다 나중에 또 주문할께요,5,23.05.23.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
잘 사용하고 있어요,5,23.05.30.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기비듬이 사라졌다가 환절기가 되니 또 기승이네요 ㅠㅠ 샴푸만으로는 해결 불가..,5,23.04.26.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매부모님도 좋아하시고 저도 사용후 사용감 매우 만족합니다,5,23.05.02.,,"['헤어_복합성가는 모발탈모민감성 두피', '두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
잘쓰고 있습니다 효과가 있었으면 좋겠네요,5,23.05.25.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
좋아요 만족합니다!,5,23.05.24.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
빠른배송 감사핮니다,5,23.05.28.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
두피 케어 샴푸 검색하다 리뷰 읽고 구매했어요 아직 사용 전이지만 빠른 배송 감사합니다,4,23.04.19.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
남편사줬는데 잘 맞는다고합니다,5,23.05.05.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매가서빙굿 강력 추천한다,5,23.05.24.,,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
쭉 사용하고 있어요~,5,23.05.08.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기거품도 풍성하게 나고 만족해요 탈모는 딱히 모르겠네요,5,23.04.24.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기처음 처보는 제품 입니다만 잘쓰고 있어요,4,23.05.02.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매찬정아빠도 사드렸어용 좋다고허시는거같아요!!,5,23.05.01.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
다좋은데 양이 많이 아쉽네요 가격대비..,4,23.05.16.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
"지성, 민감성 두피인데 트러블 없이 사용감 좋아요! 소량으로 애벌샴푸 하고 한번 더 샴푸하고 있어요.",5,23.04.16.,,"['헤어_지성피지 과다', '세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
배송도 빠르고 좋아요,5,23.05.03.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기양이 많아서 아직 잘 쓰고 있습니다,5,23.05.03.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
좋네요 잘쓰겠습니다 ㅎ.ㅎ,5,23.05.05.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기항상 잘쓰고 있습니다,5,23.05.03.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기두피자극없이 거품도 잘나요. 탈모 기능성 부분은 좀더 장기적으로 확인헤야 할거 같아요.,4,23.04.17.,,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
가려움 없이 좋아요. 머리가 덜빠져요,5,23.04.26.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송잘왔어요 아직사용전입니당,5,23.04.27.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기잘 쓰고있어요 ~드라마틱하지는 않아도 조금씩 나아지는것같아서 만족합니다~,5,23.04.18.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
샴푸는 이것만씁니더,5,23.05.04.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기두피가 시원해지고 조금은 건조해지는 감이 있어요. 세정력은 좋은 편이어서 괜찮아요.,5,23.04.18.,,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매탈모샴푸치고는 머리결이 뻣뻣하지 잘 유지되고 있어요. 탈모에 도움이 되는지는 좀 두고봐야겠습니다,4,23.05.06.,,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
거품도 풍성하게 잘나고 사용감이 좋아요,5,23.04.24.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
맘에들어서 재구매합니다.,5,23.05.21.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
제가 오랫동안 쓰고있는 샴푸에요 민감두피에도 좋아요!!,5,23.04.20.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
제가 오랫동안 쓰고있는 샴푸에요 민감두피에도 좋아요!!,5,23.04.20.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기향이 강하지 않고 처음에 샴푸하면 시원한 향과 느낌이 들어요. 아이들과 가족이 다같이 사용중인데 효과 좋아요!!,5,23.04.15.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"기존샴푸가 머리당김, 비듬, 탈모 등으로 순한탈모샴푸가   필요했는데 후기가 좋은것같아 구매합니다.잘 써볼게요",5,23.04.14.,,"['헤어_복합성탈모비듬가려움', '두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
