content,score,date,option,satis_list
재구매친구 추천으로 구매하게된 제품이에요 사용해보니 거품도 풍성하게 나고 은은한 허브향이나서 좋더라구요  두피 가려움증도 점차 좋아지고 있고요 머릿결도 부들부들 굿굿  다쓰고 한통 재구매합니다.,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매쓰고있는 제품인데 효과 제대로 보고있어서 아빠도 사드리려고 라이브방송중에 구매했어요 자극없이 순해서 지루성두피염있으신 아빠한테 좋을것 같더라구요~ 세정력이 좋으면서 머릿결도 탄력있어져서 추천하고싶은 샴푸예요~,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
탈모로 걱정하는 신랑때문에 샀는데 머리칼도 쫀쫀해지고 모근이 튼튼해지는 느낌이라며 좋아하길래 일부러 라방 기다렸다가 주문했어요!!! 라방 때 사니까 가격도 착하고 사용감은 말할것도 없습니당~~ 너무 만족하며 쓰고있어요ㅋㅋㅋ,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
배송 빠르게 받아봤어요. 천연 유래성분으로 좋은 성분이라 안심되고 거품이 처음부터 잘 나진않지만 세정역이 좋네요. 향도 숲향처럼 은은해요.,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_적당해요', '세정력_아주 만족해요']"
방송보다가 좋아보여서 구매했는데 너무 만족스럽습니다. 거품도 잘나고 순해서 탈모예방에 도움될거같아요,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매탈모완화샴푸인데 거품이 쫀쫀하고 풍성해서 마음에들어요~  성분도 좋고 순해서 믿고 사용할 수 있겠어요.  향이 은은하고 감고난 후에 머리결이 부드러워요~,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
한달사용기만족하면서 잘 쓰고 있어용 ^^~!!,5,21.05.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
보타믹스 좋은건 워낙에 잘 알고있어요... 벌써 이거 여러통 쓰고 있는 중이네요~ 거품 풍성한건 기본이고...샴푸할때 충분히 문질러줬더니 두피상태가 많이 나아졌어요~ 뾰루지도 많이 없어졌네요~ 계속 믿고 씁니다~,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
요즘 탈모로 고생하는데 이제품이 제일 괜찮은 것 같아요 세정력도 좋고 거품도 풍부하구요 만족합니다.,5,21.05.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
뒷통수가 유난히 간지럽고 감아도 해소되지 않아 샴푸 바꿨더니 좋네오 ㅋㅋ 근지러운거 없어지고 좋아요~ 엠자탈모라 거기도 완화되길 바라며 꾸준히 사용할게옹ㅋㅋ,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_적당해요', '세정력_아주 만족해요']"
재구매향이 시원해요. 거품도 몽글몽글 부드럽게 잘 나고 탈모샴푸지만 스칼프가 같이 되서 너무 개운하고 시원하게 머리 감기네요. 머리카락 빠짐도 적고 라방할때 냉큼 하나 챙겼어요!!,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매거품이 잘나고 두피가 깨끗히 세정되는것 같아요 순해서 두피자극도 없구요  샴푸만 써도 머릿결 괜찮네요~~,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
탈모샴푸라고해서 요즘 탈락하는 나의머리를 위해 구매했어요.이제쓰기시작해서 꾸준히써볼께요 탈모샴푸지만 세정력도좋아서 개운하네요!! 일반샴푸처럼쓰며 탈모관리하면좋을듯,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매배송 빨리 보내주셔서 감사합니다 ^^ ㅎㅎ 이거 때마침 다 떨어져갔는데 라방하길래 저렴하게 잘 삿어요! ㅎㅎ 아주 만족 ^^ 추천하는 제품이에요! 강추!,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
급히 구매하게 되었는데도 친절하게 해 안내 주셔서 감사합니다. 며칠 써보니 아주 좋네요.  사용을 더 해보고 재구매 계획입니다.,5,21.05.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매보타믹스 샴푸 쓸 때마다 너무 좋아서 할인할 때 보면 꼭 쟁여야지 하고 있었는데 라방 하는 거 보고 바로 주문했어요. 정말 부드럽고 촉촉한 샴푸에요. 머리카락도 덜 빠지면서 개운한게 저에겐 인생샴푸에요 ㅎㅎ,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매머릿결이 좋아져서 좀 더 사용해보려고 재구매 했어요. 탈모 미리 예방용으로도 아주 좋습니다 .,5,21.05.05.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매잦은 염색으로 머릿결도 안좋고 머리도 많이 빠지는데 보타믹스 사용후에는 머릿결도 좀 부드러워지고 확실히 머리가 덜 빠지네요! 거품도 풍성하고 세정력도 뽀득뽀득해서 맘에들어서 재구매합니당:):),5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
은은한 향기도 좋고 거품이 잘 나서 뭔가 더 개운한 느낌이에요~ㅋ 머리카락이 너무 빠져서 샀는데 머리도 덜 빠지고 머릿결까지 좋아지는거 같네요!! 샴푸 유목민이었는데 이제 보타믹스에 정착해야겠어요~ㅋ,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
적은양으로 거품도 잘나오고 향도 은은하니 좋네요! 포장이 꼼꼼해서 안터진상태로 잘받았어요 잘쓸게요ㅎㅎ,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
한달사용기재구매아주 잘쓰고 있어요,5,21.05.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
"제가 지건성 복합 피부인데, 보타믹스 샴푸 쓰고 나서부터 아주 청결해진 느낌이에요. 거품도 풍성하고 배송이 정말 빨라요. 강추드립니다.",5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
탈모샴푸로 유명하다고 해서 구입했어요~ 라이브방송 보고 바로 구입했네요^^ 써보니 세정력도 좋고 향기도 좋네요. 미리미리 탈모 예방하려고 구입했는데 좋은 제품 유명한걸로 구입한것 같아 좋습니다^^ 감사해요,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매좋아요 세정력도 개운하고 꾸준히 쓰니 모근에 힘이 생기고 머리카락도 덜빠지네요 잔털도 약간 자란거같아서 재구매하러왔어요 2통째 쓰는중 성분도 순하고 탈모예방 되는게 보이니 이걸로 정착했어요^^,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
환경 탓인지 계절이 바뀌어서인지 머리가 많이 빠지네요 관리 들어가려고 샴푸 를 바꾸었네요 나의 소중한 머리 잘 보호 해주었으면 좋겠네요 기대감을 갖고 사용해 봅니다 거품도 적당하니 좋고 세정력도 짱이 네요,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
머리가 자꾸 빠져서 탈모샴푸 시켰어요 ㅋㅋ거품도 잘나고 탈모샴푸는 뻣뻣할거라 생각했는데 괜찮아요 향도 좋아요 만족합니다^^,5,21.05.01.,,"['세정력_보통이에요', '머릿결개선_만족해요', '거품_풍부해요']"
탈모가 없어도 샴푸는 탈모샴푸를 써야된다는 인터넷 글보고 찾아보다가 방송보고 홀려서 구매했는데 만족스럽네요. 거품도 잘나고 감고나서 머리결도 뻣뻣해지지 않아서 좋았어요,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
인생 샴푸 찾았습니다 ㅎㅎ 민감성 피부라 걱정많이했는데 진짜 제격 상품 찾은거같아서 너무행복하네요 일단 저 혼자쓰려고 샀는데 가족들이 다 제꺼 쓰고있어요 ㅎ한통더 재구매 하려구요,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
거품도 잘 나고 촉촉하니 너무 좋네요. 보타믹스 샴푸 좋다는 말 많이 듣고 구매했는데 순하면서 머리 개운하게 잘 감겨서 만족합니다. 감고 나면 두피가 너무 시원해서 더 좋네요. 잘 쓸게요!!,5,21.04.22.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
보타믹스 샴푸 짱팬 여깄어요! 정말 좋아해요~>ㅁ<  제가 두피가 많이 예민한 편이라 진짜진짜 아무샴푸 못쓰거든요 그런데 보타믹스 써보고 아 이건 진짜 다르구나 싶었어요 거품도 몽글몽글 부드럽고 자극없이 잘 감겨서 이 제품만 계속 쓰고 있어요! 좋은 가격에 겟해서 넘 만족이용!,5,21.04.24.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
일단 배송 너무 빨라 좋내요 거품도 뿜뿜 아주 잘 나오고 가격도 용량이나 이래저래 따져보면 비싼 거 같진 않네요 재구매 의사 잇어요 ㅎㅎ,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매써보니 효과가 너무 좋아 재구매했어요 머리빠지는게 확실히 줄어서 정말 좋아요 볼륨감도 살고 머리결도 좋아져요 잘 쓸께요 ~~,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
두피가려움과 머리카락이 빠져 탈모샴푸로 바까 봤는데 거품도 풍성하고 두피가 개운하면서 가려움도 없고 역시 보타믹스네요 다 사용하면 또 구매할꺼예요,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
보타믹스 샴푸 말로만 듣고 처음 써봤는데 가성비 대박입니다. 이가격에 이만한 퀄리티라니 놀랍네요. 더 비싼 탈모샴푸도 많이 써봤는데 자극도 없이 개운하면서 머리감고 나면 시원하게 마사지까지 되는 기분 최고입니다.,5,21.03.21.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
"예전에 써본 제품인데~ 괜찮아서 제주문했어요~~ 세정력도 좋고, 머리 감고나면 개운해서 좋더라고요~  거품도 풍성하게 잘나니 만족입니다~",5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매탈모샴푸 중에 보타믹스만한게 없는듯 해요 ㅎㅎ 거품도 몽글몽글 잘 나고 머릿결도 부드러워서 좋아요 보타믹스 쓰고나서 머리카락도 덜 빠지는것 같아 만족해요,5,21.05.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매재구매 하려고 보타믹스 라방 기다리다 구입했어요. 거품도 잘나고 시원하니 너무 좋아용^^~ 향에 민감한 편인데..향도 자극적이지 않아  대만족입니다^^*잘쓸께용ㅎㅎ,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
거품이 풍성하고 순해서 좋아요. 두피가 민감해서 가렵고 트러블도나서 맞는 제품찿기가 어려웠는데 보타믹스를 사용하고는 많이 좋아졌어요.,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
요즘들어 머리카락도 많이빠지고 두피도 간지럽고 안좋아서 탈모기능성 샴푸 검색하다가 구입했어요~ 샴푸해보니 거품도 아주 풍부하고 두피도 시원하니 아주 좋아요~ 머리카락도 평소보다 덜빠지는거 같고 만족합니다~~^^,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
지인이 두피와 모발관리를 잘하는 편이라 관리를 어찌하나 궁금해서 물어봤더니 요 제품 추천하더라고요. 저도 혹시나 하는 마음에 구매해봤어요. 푸석푸석 해지고 갈라지는 제 모발에 영양을 더하는 느낌으로 잘 사용하고 있네요.,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매매번쓰던건데 라이브방송 우연히보고 반가워서 또주문햇네요 ㅋㅋㅋ  그 덕분에 평소 가격보다 저렴하게 잘삿어요ㅋㅋㅋ 만족합니다 :),5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매유일하게 사용하는 샴푸에요 두피가 민감해서 다른 샴푸 쓰면 자극이 되서 못쓰겠더라구요 그런데 이건 순하고 성분이 착해서 꾸준히 쓰고 있어요 오래오래 쓸 수 있게 잘 만들어주세요~!,5,21.05.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
요즘 두피 트러블도 심하고 머리도 많이 빠져서 구매했어요 탈모샴푸 특유의 냄새가 아닌 은은한 향이 좋고 세정력도 좋고 머릿결도 뻣뻣해지지 않아서 좋아요^^,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
보타믹스 좋다고 항상 들어봐서 사용했는데 진짜 좋네여 ㅎㅎ 원래 쓰던 것보다 세정도 잘되고 좋아요,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
인위적인게 들어가지않았음에도 머리를 감고나면 린스한것처럼 부드러워서 좋더라구요 거품도 조금만 짜도 풍성하게나오니까 너무 좋아요 보통 탈모샴푸는 거품이 너무 안나와서 감을때 좀 찝찝했는데 너무 만족중이에요,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매꾸준히 쓰고있는데 머리카락에 힘이생겨서 풍성해보여요^^ 남은용량도 확인가능하고 펌핑도 잘되서 사용하기 편해요~~ 머리결도 부드러워서 만족중이예요~,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
두피에 각질이라 피지분비가 많이되는 지성두피라서 머리가 많이 빠지는데요  향도 좋구 머리 감을때 엄청 시원해요  자연유래성분으로 순한거 같고 두피진정효과도 있는거 같아요~~,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매또 구매했어요 거품도 풍성하고 세정력도 좋아서 이제 다른 샴푸 못써요 머릿결도 많이 부드러워졌어요 완전 강추요!!,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
머릿결도 좋아진거 같고 머리에서 윤기가 나는거 같네요. 그리고 샴푸의 향도 저하고 잘 맞는거 같아서 아주 만족하면서 쓰고 있어요~,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
요즘 스트레스때문인지 머리가 많이 빠지는것같아 탈모 방지하려구 구매했어요  두피에도 순하고 세정력도 좋다고 하니 꾸준히 사용해 보려구요,5,21.04.30.,,"['세정력_보통이에요', '머릿결개선_만족해요', '거품_적당해요']"
"재구매보타믹스는 제가 좋아하는 샴푸예요. 그래서 이 제품만 구매하네요. 이거 사용 후 머리결도 부드러워지고, 조금만 써도거품도 풍성하고 좋아용",5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
매번쓰던건데 라이브방송 우연히평소 가격보다 저렴하게 잘삿어요ㅋㅋㅋ보고 반가워서 또주문햇네요 ㅋㅋㅋ,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
데일리로 사용하기에 딱 좋아요. 샴푸가 거품도 잘 나고 개운해서 머리 감고 나면 두피가 마사지 되는듯 시원한 느낌이 자꾸 올라와서 넘 좋네요. 머릿결도 부드럽고 많이 안빠지게 잘 감겨서 대만족이에요!,5,21.03.22.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
탈모증상이 있어 찾다가 보타믹스를 지인이 추천해줘서 라방기다리다 구입합니다. 오자마자 머리감았는데 거품도 잘나고 시원하니 좋은것 같네요~~꾸준히 써 보겠습니다^^*,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
"부모님이랑 저랑 보통은 샴푸를 각각 사용했는데 요건 다들 좋아해서 다 같이 사용하고 있어요. 두피 진정효과도 좋고, 사용후에 두피 건조함도 없습니다.  모발에 힘도 생기는것 같고 아주 잘 쓰고있어요",5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
자극적인향에 예민한데 남자인제가쓰기에 딱좋고 잔향이 그리오래안가서 안찝찝해요 모근이 튼튼해져서 남은머리를 잘지켜줬으면 좋겠어요^^ 가격대비 대용량 만족합니다,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
스트레스로 머리가 빠져서 고민이었는데 보타믹스 사용후에는 두피도 자극이 없고 머리도 많이 나아진것 같아요! 향도 은은하니 맘에들고 이제 보타믹스로 정착해야겠어요^^,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매빠른배송 잘받았어요 소량으로도 샴푸해도 거품도 잘나고 시원해요..!! 탈모샴푸인데도 두피 건조함없이 뻑뻑하지도 않고 무척 개운해서 너무 만족스워요,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
두피에 자극되지 않는 안심되는 제품으로 마음에 듭니다 ~ 라방으로 가격도 맘에 들게 잘 구입했어요 ㅎㅎ 자주 했으면 좋겠어요 ㅎㅎ,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
"샴푸 이것저것 써보고 방황하다가 결국 이걸로 다시 정착했습니다. 거품도 잘 나고, 세정력도 좋고 두피트러블도 잠잠해지고 제 두피에 참 잘 맞는것 같아요.",5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
두번째구매예요ㅎㅎ 일단 성분자체가 좋아서 맘에들어요ㅎ 탈모샴푸는 항상 쓰고나면 머리결이 빗자루가 되버리더라구요,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
지인 추천받아서 보타믹스 써보니까 좋아서 거품도 잘나고 머릿결도 안뻣뻣해져서 재구매했어요 이제 이거 쭉 쓰려고요,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
"향도 좋고, 그품도 풍성하고 잘  써겠습니다.",5,21.05.22.,,"['머릿결개선_만족해요', '거품_풍부해요', '세정력_아주 만족해요']"
샴푸 색이 탁하지 않고 투명해서 맘에 드네요  탈모샴푸인데 머릿결도 부드러워요  향도 좋아서 꾸준히 쓸것 같아요~~,5,21.05.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
세정력 맘에드네요^^ 라이브방송 혜택이 넘좋아서 구매하게 되었는데 구매잘한거같아요ㅎㅎ 많이파세요~!!,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매배송 빠르게 잘 받았어요~ 포장도꼼꼼해서 맘에들구요 ㅎㅎ 두번째구매네요~ 탈모때문에 샴푸알아보다가 이거써봣는데 저한테 잘맞아서 재구매햇어요~,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매배송도 빠르고 포장도 꼼꼼해요 세정력도 진짜 괜찮고 머리감고나서 머리결도 부드러워요 요즘 이샴푸만 쓰게되네요^^,5,21.05.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매샴푸중에 최고인 것 같아요 진짜 머리 감아보면 느낌이 완전 달라요 이벤트가로 가격도 착한가격으로 구매해서 더 좋네요^^,5,21.05.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
최근 탈모 걱정에 두피에 좋다는 제품들을 다 사용했는데 제일 중요한 샴푸를 안바꿖더군요.. 알아보다가 탈모 샴푸로 유명한 보타믹스 제품을 선택했습니다.! 두피 가려움증도 많이 잡아준 것 같아서 만족해요!,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
향도 좋고 거품도 풍성해서 머리감는 맛이나네요 조금 사용해도 세정력이 좋아요 머리 빠지는데도 도움된다니 기대감이 크네요,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
벌써 몇통째인지 ㅎ 샴푸유목민인데 계속 쓰고있는 제품이에요~ 두피 열감도 내려주고 두피 가려움도 없어졌어요 쓰면 쓸수록 두피가 건강해지는 느낌이라 좋아요!!,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매거품잘나고 두피가 시원해지는게 느낌이 좋더라구요 떡지지않아서 좋고 머리결도 너무 부드러워졌어요  탈모에 도움이 된다니 엄마도 좋다구 잘쓰셔서 만족해요 ^^,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매두피가 많이 예민한데 자극도 없고 좋네요~~ 머리도 많이 빠지는 편이여서 예방을 하고자 주문했는데 머리결도 좋아진 것 같아서 대만족이에요~!!,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
나이가 드니까 탈모가 심해지는데 친언니 추천으로 구매했어요~^^ 친언니가 좋은것만 쓰는 사람이라 믿고 샀는데 저도 써보니까 뻑뻑하지도 않고 탈모샴푸치고 부드럽게 잘 씻겨서 좋네요^^,5,21.04.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매이거쓰면 머리가 진짜 개운해서 좋아요 이번에 라방통해서 싸게샀는데 완전 좋은듯요.트리트먼트하고 바디워시도 진짜 갠춘해보이는데 쓰고있는거 다 쓰고 질러봐야겠어요 굿굿,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
라이브 방송하는거 보고 삼퓨괜찮을꺼 같아 샀어요. 거품도 잘나고 세정력도 괜찮네요. 다쓰고 재구매의사있어요.,5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
머리카락이 점점 얇아지고  머리 감고 나면 머리가 많이 빠지는 게  스트레스여서 보타 믹스 샴푸 쓰고있어요  두피까지 시원하게 케어가 되고  그래서 탈모가 방지가 될 것 같은 느낌이에요  샴푸 후 머리가 뻣뻣해지지도 않아요  건강한 두피와 모발을 위해 앞으로는 요제품만 쓰려구요😆,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
"향이 자극적이지 않고, 세정할 때 거품도 풍부하고, 두피가 시원한 느낌도 있어요. 머리카락이 건강해지고, 모근이 튼튼해진다는 게 느껴집니다.",5,21.05.01.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매친구가 좋다고 추천해줘서 구매했어요! 머리가 확실히 덜빠지는 기분이예요 드라이기로 머리 말리면서도 엉키는게 별로 없어서 좋네요!,5,21.05.02.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매머리카락 너무많이 빠져서 샴푸 신경써서 쓰는데 보타믹스 샴푸 저랑 잘맞아서 머리카락도 확실히 덜빠지고 써보니까 좋아서 가격좋을때 한통더샀어요 강추해요,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매빠른 배송 감사합니다~ 저번에 주문하고 만족해서 재구매했네요 ㅎㅎ 가성비도 너무 좋고 세정력도 만족합니다^^,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
"재구매몇달전부터 두피가 열나면서 모근이 넘 약해진게 느껴져서 구매했어요 ㅠ 꾸준히 사용하는데, 확실히 빠진 머리양이 줄고있어 다행입니다 ㅠㅠ",5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
샴푸 후 정수리 냄새도 거의 안나고 머릿결도 좋아진 것 같아요! 탈모 샴푸라고 하지만 냄새도 좋고 거품도 풍성하니 좋습니다!,5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매탈모증상때문에 고민이 많았는데 이거쓰고 많이 좋아지고있어요! 그래서 꾸준히 구매하고있는데 이번에 라방할때 잘산것같아요ㅎㅎ,5,21.04.29.,,"['머릿결개선_만족해요', '거품_풍부해요', '세정력_아주 만족해요']"
너무 개운하니 좋아요 두피도 시원하고 감고나서 머릿결도 뻣뻣하지않고 부드러운게 만족합니다 성분도 좋아서 두피민감한 사람들도 안심하고 사용할수 있겠어요,5,21.04.22.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매친구랑 같이 쓰는건데 이번에 방송통해서 또 판매한다길래 냅따 주문했어요! 이왕 살때 몇개 더사는건데 품절될까봐 맘이 급해서 하나밖에 못삿네요 ㅠ 또 라방 부탁드려요! ㅎㅎ,5,21.04.28.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
요즘 머리카락이 너무빠지고 상태도 안 좋았는데 이 제품 사용하다 보니 머리카락이 덜 빠지는 것 같아요... 그동안 머리 감으면 한 움쿰씩 빠지던게 많이 줄었어요. 계속 사용해 볼게요,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
재구매꾸준히 쓰는중이예요 두피 간지러움도 많이 줄었고 각질도 많이 줄었어요 초딩 애들하고 같이 쓰는데 추천해요,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
계속 쓰던 샴푸예요 저는 보타믹스밖에 안써요 순하고 자극이 없어서 저한테 잘 맞더라구요! 거품도 풍성하고 머리감고 나면 머리가 부드럽게 잘 말려져서 좋아요,5,21.04.24.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
보타믹스 샴푸가 성분도 좋고 두피에 자극도 없고해서 너무 좋아요 한번 써보고 계속 이것만 사용하고 있네요,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
"우수 빠지는 머리카락.. 빗질하기가 무서워진 1인입니다. 진짜 이러다 휑해질 것 같아서 고민하다 써봤는데  확실히 머리카락도 덜 빠지고, 두피관리도 잘 되는것 같아 꾸준히 쓰는중이에요.",5,21.04.30.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
네이버 쇼핑 라이브 통해 구입했는데요 세정력 대박이네요 기대이상의 만족감을 주었습니다 추천드려요 ㅎㅎ,5,21.04.29.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
예전에 사용해본 경험이 있는데 라이브방송하길래 구매했어요 ~ 성분도  좋고 배송도 빠르고 역시 보타믹스 좋네요,5,21.05.03.,,"['머릿결개선_아주 좋아요', '거품_풍부해요', '세정력_아주 만족해요']"
