content,score,date,option,satis_list
아직 효과를 쓰기에는 무리고. 좋아요. 번창하세요,5,22.03.13.,옵션: 01 지성 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
아직 효과를 쓰기에는 무리고 좋아요. 번창하세요 ^^,5,22.03.13.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
계속 사용하고있는 샴푸에요,5,22.03.26.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"세정력이 너무 좋아서, 머리 감고 난 후 트리트먼트를 해 주지 않으면 너무 뻣뻣해요  세정력이 좋은데, 두피 자극은 없어서 꾸준히 사용해 보려고 합니다",4,22.03.23.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
제품효과를 잘 모르겠어요,3,22.04.15.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
그지같은 cj택배때문에 2주만에 받네요ㅜㅠ 사은품까지 주시고 감사합니다^^ 많이 번창하세요^^,5,22.03.25.,옵션: 01 지성 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기머리카락이 덜 빠져서 좋아요^^,5,22.03.23.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기배송은 빠르나 제품은 잘 모르겠어요,3,22.04.11.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기재구매두피에 자극적이지 않아요,5,22.04.11.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
샴푸도 몸에 적응되기에 돌아돌아 다시쓰는데 업그레이드가 되었나요? 전보다 훨씬 좋은듯합니다,5,22.03.31.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매좋아요 이것만써요~,5,22.04.10.,옵션: 02 중건성 두피용 샴푸 400ML X2+증정,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
계속 사용하는 샴푸에요 샴푸2개 샀는데 샘플까지 보내줘서 더 좋네요,5,22.03.12.,옵션: 03 민감성 두피용 샴푸 400ML X2+증정,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
다른 샴푸들은 금방 기름져서 이제 이걸로만 해야 시원해요,5,22.03.15.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매자주 애용하는 제품입니다. 탈모와 비듬 확실히 잡아주는건 려 뿐이구려~ 시원하게 머리밑이 개운한것도 려 뿐이구려~ 머리감고 옷깃이 깔끔한것도 구냥 려뿐이구려~ 이리저리 딸하고 같이 쓰다보니  계속 동나는것도 우리집에선 려뿐이구려~,5,22.02.23.,옵션: 03 민감성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
말이필요없음 최악 !,1,22.03.23.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
려 다른 제품 써 본 적 있는데 그때는 한방냄새가 진했던 것 같은데 이거는 안그렇네요 오히려 좋아ㅎㅎ  전체적으로 무난한 샴푸인것같아요,5,22.03.06.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기재구매이것만씁니다 너무좋아요,5,22.03.19.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
저희 어머니 좋아 하시네요. 재구매 의사 만땅,5,22.03.13.,옵션: 04 비듬 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
BEST힘없는 모발용을 쓰고 있는데 볼륨감이 살아나고 있는것 같습니다. 그리고 향도 은은해서 너무 좋네요.,5,22.02.21.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
맘에들어요  좋습니다 ㅎㅎ,4,22.04.10.,옵션: 01 지성 두피용 샴푸 400ML X2+증정,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
탈모 오는거 같아서 삿는데 기름이 덜 지는거 같아요,5,22.03.17.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
쓰던건데 부드럽고 개운해서 좋아요.,5,22.03.10.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
잘받았습니다 좋아요,5,22.03.30.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
한달사용기재구매계속사용중인데 아직은모르겠습니다,5,22.03.11.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매조금더 써봐야 할것 같은데요 거품 풍성하고 향도 좋아요 탈모에 효과있는지는 꾸준히 써볼게요,4,22.02.22.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
믿고 쓰는 제품입니다. 하지만 배송은 빵정입니다.,5,22.03.27.,옵션: 03 민감성 두피용 샴푸 400ML X2+증정,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
아들 비듬이 많이 줄었어요. 효과있네요,5,22.03.02.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기재구매지속적으로 써봐야 알거같습니다,4,22.03.11.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
사원하고 개운해서 좋아요,5,22.03.30.,옵션: 03 민감성 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기친정 엄마가 사달래요,5,22.04.03.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매탈모에 좋다해서 쓰기 시작했는데 3년째 계속 쓰고 있어요~,5,22.03.07.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋아요. 리뉴얼 되고 향이 조금 바뀐거 같은데 나름 괜찮네요.,5,22.02.25.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
구매해서 몇번 사용은 안했지만 순하고 좋아요~ 지속적으로 사용 할려구요~^^,5,22.02.27.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
전에 사용해 본 적이 있는 샴푸라 주문했습니다! 괜찮은 샴푸라 생각해요!❤️ 다른 샘플들도 많이 보내주셔서 좋네요👍👍👍,5,22.02.18.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기머리자극 안심하고 냄새 리뷰에서 봐서 걱정했던만큼 약재냄새 심하지않았습니다. 다만 탈모 케어가 되는것 같지는 않네요. 평소 빠지는 만큼 빠지는것같습니다.,4,22.03.09.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매늘 쓰던 제품입니다,5,22.03.10.,옵션: 01 지성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
재구매향도좋고  가격대비좋나요,5,22.03.26.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 사용 안해봤어요 리뷰가 좋아 구매했는데 딸아이 가려움증이 사라지길 기대해봅니다,5,22.03.22.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
빠른 배송 감사합니다. 샘플도 같이 넣어주시고 잘 쓰겠습니다.,5,22.02.19.,옵션: 03 민감성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
느낌이 그런지는 몰라도. 머리카락이 예전보다 덜빠지는것같아요. 머리카락에 힘은 확실히 예전보다 좋아졌구요!,5,22.03.13.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
"향도 좋고 세정력도 좋네요. 그런데 창고에 쌓여있던 물건을 바로 꺼내 보낸듯, 용기에 먼지가 잔뜩이네요. 아모레 몰에선 처음 사봤는데 좀 아쉽습니다.",4,22.02.09.,옵션: 03 민감성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
오래 써보진않았지만   아모레 신뢰하니계속 써보렵니다,3,22.03.26.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
탈모케어가 되는것같진는 않고 세정력및 샴푸 후 상큼함은 좋은듯 합니다,3,22.03.18.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
리뉴얼되기 전 버젼 쓰다가 처음 구매해보는데 기대가 되네요. 배송 엄청 빨랐어요~,5,22.02.18.,옵션: 01 지성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
리뉴얼되기 전 버젼 쓰다가 처음 구매해보는데 기대가 되네요. 배송 엄청 빨랐어요~,5,22.02.18.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
아직은 1주일 넘게 사용한거 같은데 모발을 힘있고 볼륨있게 한다는게 좋다생각하여  구매하였는데 다좋은데 힘있게가 너무 뻗뻗하네요. 트리트먼트와 같이 쓰는게 좋을꺼 같아요.,3,22.02.07.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기향이 좋아서 만족하면서 사용하고 있어요,5,22.03.22.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기두파도 사원하고 좋아요,5,22.03.25.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
려 샴푸는 재료가 좋은 게 느껴져요..가렵지도 않고 깔끔합니다.,5,22.03.11.,옵션: 04 비듬 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송 빠르게 잘 받았어요~,4,22.03.25.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기잘 쓰고있어요~~~,5,22.03.11.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기갠적으로 저도 려한방 제품이 좋고 거품도 풍성해~탈모있는 신랑한테 권해 사용중이예요. 신랑도 만족하고 사용중입니다.,5,22.03.11.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
향도 건강한 향이고 머리도 건강해지는 느낌,5,22.03.02.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송도 빠르고 종이충전재도 좋아요,5,22.02.27.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기재구매남편이 만족하고 재구매했어요,5,22.03.01.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기아직까진 효과는 잘 머르겠어요…,5,22.03.27.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
쫀득쪽득 너무 좋아요!!! 향도 너무 좋습니다,5,22.02.19.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
회사를 보면 믿음이 가지요~,5,22.03.04.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기제발 탈모에 효과가 있기를...,5,22.03.02.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매샴푸는 항상 이것만 쓰는듯요 너무 좋아여~^^,5,22.03.14.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋은제품잘쓸께요. 배송빠릅니다.,5,22.02.21.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
오래 써보진않았지만   아모레 신뢰하니계속 써보렵니다,3,22.03.26.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
탈모케어가 되는것같진는 않고 세정력및 샴푸 후 상큼함은 좋은듯 합니다,3,22.03.18.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
리뉴얼되기 전 버젼 쓰다가 처음 구매해보는데 기대가 되네요. 배송 엄청 빨랐어요~,5,22.02.18.,옵션: 01 지성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
리뉴얼되기 전 버젼 쓰다가 처음 구매해보는데 기대가 되네요. 배송 엄청 빨랐어요~,5,22.02.18.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
아직은 1주일 넘게 사용한거 같은데 모발을 힘있고 볼륨있게 한다는게 좋다생각하여  구매하였는데 다좋은데 힘있게가 너무 뻗뻗하네요. 트리트먼트와 같이 쓰는게 좋을꺼 같아요.,3,22.02.07.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기향이 좋아서 만족하면서 사용하고 있어요,5,22.03.22.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기두파도 사원하고 좋아요,5,22.03.25.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
려 샴푸는 재료가 좋은 게 느껴져요..가렵지도 않고 깔끔합니다.,5,22.03.11.,옵션: 04 비듬 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송 빠르게 잘 받았어요~,4,22.03.25.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기잘 쓰고있어요~~~,5,22.03.11.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기갠적으로 저도 려한방 제품이 좋고 거품도 풍성해~탈모있는 신랑한테 권해 사용중이예요. 신랑도 만족하고 사용중입니다.,5,22.03.11.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
향도 건강한 향이고 머리도 건강해지는 느낌,5,22.03.02.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송도 빠르고 종이충전재도 좋아요,5,22.02.27.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기재구매남편이 만족하고 재구매했어요,5,22.03.01.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기아직까진 효과는 잘 머르겠어요…,5,22.03.27.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
쫀득쪽득 너무 좋아요!!! 향도 너무 좋습니다,5,22.02.19.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
회사를 보면 믿음이 가지요~,5,22.03.04.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기제발 탈모에 효과가 있기를...,5,22.03.02.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매샴푸는 항상 이것만 쓰는듯요 너무 좋아여~^^,5,22.03.14.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋은제품잘쓸께요. 배송빠릅니다.,5,22.02.21.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
탈모에 효과가 있는지는 꾸준히 써봐야할듯 우선은 만족해요,4,22.02.22.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
새로운 제품이나와서 구매했네요 두피가 개운하고 머리카락이 짱짱해지는 느낌,5,22.02.16.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
머리카락이 살짝 힘있어지는거같아요.,5,22.02.26.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
신랑도 좋아하고 저도 잘 맞는거같아서 이것만 꾸준히 사용중이예요.,5,22.02.22.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
향도 은은하니 좋아요 머리에 힘도생긴거 같고요 쭉써보고 후기또남길께요,5,22.02.22.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기패키지 리뉴얼됐는데 여전히 좋습니다~,5,22.02.26.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
볼륨이 생긴것 같고 순한것 같아서 좋아요,4,22.02.23.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
타제품들은 터무니 없이 비싼데 이제품은 가격이 좋아서 샀어요 효과 좋길 기대해봅니다.,5,22.02.09.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
배송빠르고 제품 저렴하고 좋아요 또 들릴게요,5,22.02.17.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매이거 재구매해서 계속쓰고있는데 거품도 잘나고 향도좋아요ㅡ굿,5,22.02.19.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
BEST항상 려 제품만 사용하는데 중건성용으로 쓰다가 이번에는 민감성으로 사봤어요 거품을 내봤는데 민감성이 더 가벼운 거품 느낌이네요 ㅎㅎ 만족합니다,5,22.03.16.,옵션: 03 민감성 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매재구매했습니다ㅎㅎ좋아요,5,22.03.16.,옵션: 03 민감성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기재구매감사합니다 잘쓰고 있습니다,5,22.03.19.,옵션: 03 민감성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_아주 만족해요']"
빠른 배송 감사합니다.    잘쓸게요,5,22.02.15.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기두피에 자극없고 순한거 같아요,4,22.02.25.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
처음 사용해보는 제품이에요 ~,4,22.03.21.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한번 사용..거품은 잘나..세정력은 좋아요~^^,5,22.03.11.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기재구매전용 샴푸 중에서 좋은거 같아요,5,22.03.17.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
조아요조아요조오용ㅅㅈ아요,5,22.03.19.,옵션: 05 힘없는 모발용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기효과 좋은지 모르겠어요 저랑 안맞나ㅜㅠ 유투버 추천하길래 샀는데ㅜㅜ흑흣,3,22.02.14.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_별로예요']"
세번째 구매입니다. 만족합니다.,5,22.03.12.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
샴푸 맘에 들어요. 많이 파세요,5,22.03.12.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매남편하고 지성용 함께 사용하다 너무 건조해서 민감성으로 바꿨어요ㅎ 사용하다 이것도 건조하면 중건성으로 바꾸려구요ㅎ 일단 순하 고 괜찬아요~ㅎ,4,22.02.28.,옵션: 03 민감성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
재구매순해서 좋아요 잘쓸게요,5,22.02.25.,옵션: 04 비듬 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
거품이 풍성하고 순해요 계속사용하다보면 효과있을거라생각해요,5,22.03.02.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
항상 구매하는 제품인데...탈모효과는 크게 느끼지는 못하는것같아요. 저렴하게 구매했네요.,5,22.02.11.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
좋아요~~~굿굿굿 ~,5,22.03.19.,옵션: 01 지성 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
일단 한번썼는데 향이 좋아요 잘  맞았음 좋겠어요,5,22.02.18.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
남편이 쓰는 샴푸인데 머리가락이 덜빠진다고 합니다. 사위가 그 말 듣고 자기도  써본다하여서 한병주고나니 재구매합니다,5,22.02.08.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기이거 쓰고나서 다른거 못써요 계속 쓰고 있어요 좋아요,5,22.02.16.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
사용한지 며칠 되지 않아서 효과는 잘 모르겠지만 긍정적인 기대를 바라며 사용하겠습니다,3,22.02.16.,옵션: 01 지성 두피용 샴푸 400ML X2,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
머리가 깔끔하게 세정됩니다 가렵지도 않아요,5,22.03.11.,옵션: 01 지성 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
만족스러워서 계속 사용중이에요 조아요,5,22.02.16.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기잘 사용하고 있습니다.,5,22.02.26.,옵션: 05 힘없는 모발용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기탈모 효과는 잘 모르겠으나 세정력이 우수하고 거품이 부드럽게 잘나며 향이 좋음,5,22.02.11.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
계속 쓰는 제품이에요 좋아요~,5,22.03.13.,옵션: 02 중건성 두피용 샴푸 400ML X2+증정,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매이제품만 사용합니당 좋아요,5,22.02.20.,옵션: 02 중건성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
조아요조아욪조아요조아요,5,22.02.18.,옵션: 01 지성 두피용 샴푸 400ML X2,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
이제 앞으로 항상 이거 써야할것같아요.,5,22.03.13.,옵션: 02 중건성 두피용 샴푸 400ML X2+증정,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
