content,score,date,option,satis_list
꾸준히 구매해서 쓰고 있어요. 자극없이 잘 맞아서 좋아요! 사은품도 몇개 생겼네요😄,5,21.12.13.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매사용한지 벌써 1년이 넘어가고 있어요,5,21.12.21.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋아요.많이 파세요.,4,22.01.12.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
부드럽고 너무좋네요~~~많이 파세요,5,21.12.19.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기탈모효과는 잘모르겠지만 모발이 나빠지진 않은듯 합니다,5,22.01.09.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
"재구매수년째 꾸준히 쓰고있어요  두피에 볼륨이 살아요~  이중샴푸하는데 첫번째는 다른 브랜드 샴푸, 두번째는 비어맥으로 샴푸해요 두피에 머리카락이 착!! 붙지않고 붕붕 좀 뛰워주는 것 같아요 끈적이거나 기름지지 않아요  계속 쓸꺼에요",5,21.12.13.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매항상 잘 사용하고 잇습니다,5,21.12.21.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송빠르고 두피에 좋은것 같네요,4,22.01.08.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기향도 좋고 머리를 감으면 굳이 린스를 안써도 머리결이 부드러워져서 좋습니다.재구매 합니다.,5,21.12.27.,종류: 4.식약처인정 미백+주름개선 등대크림 80ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송빠르고 부드러운것 같앚요,4,22.01.08.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매탈모에는 잘모르겠지만 맥주효모가 좋다길래 써보겠습니다^^,5,21.12.17.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
머릴결 좋아지는 느낌~ 추천드립니다~,4,21.12.18.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
향은 내 취향이 아녀서 별로지만 씼고나면 괜찮아요. 글구 씼을때 머리카락이 부들부들해져 엉킴이 풀려 좋네요,4,21.12.22.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
"선물용으로  보낸거라  잘 모르겠지만,좋다고 하네요.",3,22.01.04.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기재구매계속 사용하고 있는제품입니다 주변에도 적극추천합니다,5,22.01.01.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매잘 쓰고 있어요 ㅎㅎ 세번째 구매에용,5,22.01.04.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
재구매세번째 구매에요!! 잘 쓰고 있어용,5,22.01.04.,종류: 3. 비어멕  트리트먼트 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
배송이 빨라서 좋더라구요,5,21.12.17.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기재구매탈모샴푸중에 젤부드럽고좋아요,5,21.12.15.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
모발이 무거워진 느낌입니다,5,22.01.08.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
동생 추천으로 첫 번째 구매해서 써보니 생각보다 머리도 덜 빠지고 거품도 잘 나고 세정력도 좋아서 두 번째 구매여요.이번에는 샘플도 보내 주신거 같은데 잘 쓰겠습니다,5,21.11.09.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
안써봐서 아직은 잘모르겠네요,5,21.12.18.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 한번써봐서 탈모케어까지는 잘 모르겠지만 트리트먼트 쓰지 않아도 많이 부드러워요,5,21.12.30.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
"머리카락이  많이  빠지고  모발도 가늘고...저와  제 딸이  사용할려고  구매했음다..이것저것 미용실에서 권한  억수로  가격이  사~~악한 샴푸도 믿고 사용했으나 효과를  못 봤고, 맥주효모 샴푸는 어떨까하고  기대를  가지며  구매했음다..일단 샴푸와 트리트먼트 두개만 구매를 했는데  선물도  많이 챙겨주시구  감사해요..일단  사용해보구요 한달뒤 어떠한지  사용후기 꼭 올려볼께요.. 마니마니 판매하시구 번창하세요",5,21.11.09.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기제품 너무 맘에들고 좋아요 사용후기 아주 좋아요,5,21.12.05.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매벌써 3번째 구매네요 좋아서 추천하기도 하고 선물도 주고 세정력이 좋아서 일반 효모샴푸보다 덜써도 거품이 풍부합니다,5,21.11.23.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기향도 좋고 일단 머리를 감으면 굳이 린스를 안써도 머리결이 부드러워서 좋습니다.,5,21.12.27.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기제품 한달 사용해 봤는데 좋으네요 추가 주문 했어요,5,21.12.05.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송도 빠르고 제품도 좋네요 추천해요,5,21.12.14.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송도 빠르고 제품도 좋네요 추천해요,5,21.12.14.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
5통째씁니다 머리가나는것같아요,5,21.12.15.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기다른 탈모샴푸보다 좋은거 같아요,5,21.12.12.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기탈모에 효과가 있다해서 매번ㅁ사는데  좋아요,5,21.12.12.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기정말 샴프중에 만족도가 높은 제품입니다. 린스도 좋고요.,5,21.12.27.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
냄새도 좋고  거품도  많이나고 좋아요 한달간 사용해보고 다시 후기남길께요 휴대용 삼퓨도 같이넣어주셔서 감사해요,5,21.11.20.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기사용감이 좋데요.남편 베개에 머리카락이 덜보이네요,5,21.12.21.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
두피 뾰루지도 증가한것같고 머리도 똑같이 빠지는거 같은데 샴푸바꾼지 얼만안되서 그렇다고 생각하며 우선 써보겠습니다  트리트먼트는 정말 부드러워요,5,21.11.28.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매아주아주 만족스럽습니다,5,22.01.22.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매아주아주 만족스럽습니다,5,22.01.22.,종류: 4. 비어멕 트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기아직은 잘 모르겠어요~다 써보고 올릴께요~,5,21.12.07.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매효과 좋구요. 또 구매 할게요,5,21.12.22.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한번쓰고 재주문했어요. 거품도 풍부하고 좋아요.작은선물도 챙겨주셨네요.고맙습니다,5,21.12.12.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기머리 빠지는게 확실히 줄어든 것 같네요,5,21.12.09.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기머리 빠지는게 확실히 줄어든 것 같네요,5,21.12.09.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋아요. 좋아요. 좋아요,4,21.12.28.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
재구매너무너무좋아여 ㅎㅎ,5,22.01.21.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
두피 뾰루지도 증가한것같고 머리도 똑같이 빠지는거 같은데 샴푸바꾼지 얼만안되서 그렇다고 생각하며 우선 써보겠습니다,5,21.11.28.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
재구매직접사용해보고 만족해서 선물로 구입했네요 거품도 잘나고 순합니다.,5,21.11.23.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
아직은 더 써봐야할거 같아요~~,4,21.12.30.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
"한달 이상 꾸준히 사용하고 있어요, 머리 빠짐이 현저히 줄어드는건 없으나 정수리 부분에 잔머리가 많네요, 효과가 조금씩 보이는거 같아요.",5,21.12.09.,,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
샴푸만 써도 머리결이 부드럽고 향이 강하지않아 좋은것 같습니다. 그리고 트리트먼트는 향이 은은하고 기존에 쓰던 것 보다 더 부드럽고 좋습니다. 그리고 머리에 기름지는 현상은 현저히 줄어 들었습니다. 등대 크림은 와이프가 써보니 피부에 잘 맞고 촉촉함이 오래 유지된다고 합니다. 현재 구매한 제품 다쓰게 되면 재구매 하겠습니다. 수고하세요~,5,21.10.28.,종류: 4.식약처인정 미백+주름개선 등대크림 80ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
잘 받아서 잘 사용중이엥ᆢㄷ,5,22.01.03.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기향기도 순하고 부드럽고 좋은데 탈모개선 부분에선 좀더 써봐야겠어요,4,21.12.19.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
배송빨라요 잘쓰겠습니다~~~,5,21.12.19.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
거품도 많이나고 향도 좋고  일단은 한달간 사용한후 다시 후기 남길께요 추천드립니다,5,21.11.20.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
후기가조아 구매해요 써보고 좋음 재구매때 제대로남길게요,5,21.12.10.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기탈모때문에 사용하고 있는데 거품도풍부해서 세정효과도 좋고  무엇보다 머리카락이 빠지지않고 발모에 도움받는것 같아요,5,21.12.04.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직사용하지않아서 잘모르겠다  리뷰가좋으니 믿고 써볼려구한다,4,21.11.25.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
"후기가 좋아서 구매했습니다. 두번 사용했고, 향기도 좋고 부드럽고요. 드라이로 머리 말리면서 컬을 살리는데, 잘 돼요~ 만족합니다.",5,21.11.26.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기머릿결도 부드러워지고 머리카락이 덜 빠지는거같아요,5,21.11.29.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
탈모예방한다고 해서 남편 사줬는데 거품도 잘나고 좋다고 합니다! 감사해요~~~,5,21.11.24.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기좋습니다만 겨울엔 워낙 건조해서 효과가 덜한것 같기도 하그요 나름 만족합니다,5,21.12.10.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_아주 만족해요']"
머릿결도 부드럽고 두피가 시원해요!!,5,21.11.30.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_보통이에요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
이제 머리털이 안 빠질 것 같아 너무 좋아요!~,5,21.12.19.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
ㅑ아직 안써봤어요!!! 잘왔습니다 써보고 추가 후기 올리려구용 ㅎㅎㅎ,4,21.11.18.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기몇년째 동일 제품만 쓰네요~~ 저에게 딱 맞는 제품입니다. 다쓰면 재구매 할께요,5,21.11.20.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기부모님 선물드렸데 만족하시네요,5,21.11.29.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
꾸준히 써보도록 하겟습니다,5,21.12.23.,종류: 1. 비어멕 탈모샴푸 100ml X4개(여행용,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기매번 사용하는제품인데 일반 샴푸보다는 확실히 좋아요,4,21.11.25.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매몇번째 재구매인지 모르겠어요~~거품도잘나고 트리트먼트 하지않아도 머리결이좋고 무엇보다 머리감고나서 덜빠지는게 눈에보여요. 제가 써보고 가족들에게도 추천해서 온가족이 함께 사용합니다. 선물까지 같이 보내주셔서 너무감사합니다^^,5,21.10.27.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매탈모 샴푸는 이게 젤 좋은것 같아요,5,21.12.18.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매제품 너무 좋아요 재주문 했어요,5,21.11.30.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기거품도 잘나고 확실히 다른 샴푸 사용할때보다 덜 빠져요!! 지금 5통째 사용하는데 다쓰면 또 주문할려구요,5,21.11.11.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기너무 잘 쓰고 있습니다. 머리 감고 나서도 너무 좋아요.,5,21.12.09.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기잘 사용하고 있습니다,4,21.12.23.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기너무 좋아서 몇번이고 써요,5,21.11.28.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 써보진 못했어요. 배송도 빠르고 리뷰가 너무 좋아서 기대가 큽니다. 머리가 많이 빠져서 주문했는데 효과 있었으면 좋겠어요.,5,21.11.29.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
거품도 잘나고 순하고 트리트먼트도 필요 없을정도로 부드러워요,5,21.12.13.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
냄새좋고좋은성분많이들어갔으니기대해봅니다,5,21.12.16.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
아직 한번 사용했지만 만족스러워요,5,21.11.25.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
재구매배송 빠르고 여기 샴푸만 써요,5,21.11.26.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기두피도 자극되지않고 머릿결  좋아지길기대해봐요,4,21.12.13.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기개인적으로 트러블은 없으나 머리가 마르고 나면 건조한 느낌은 존재하며 계속 사용할 만큼의 만족도는 있습니다.,4,21.12.07.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_보통이에요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기시원한물에 헹구는걸 오래해야되는게 단점이지만 머릿결은 좋아집니다.,4,21.12.10.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_다소 아쉬워요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기음..머리 안 빠진다고해서 썼는데 그냥 빠지던 양 그대로 빠집니다 샴푸는 순해요 저는 효과 못봤어요...,4,21.11.16.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_별로예요']"
한달사용기거품도 잘나고 향도 좋아요 세정력도 좋고 근데 아직은 머리가 덜 빠지는지는 지켜봐야겠어요 가을철엔 워낙 좀 빠지는 시기라 ㅎ,4,21.11.22.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
향이은은하니좋아요 탈모도움은믿고구매합니다,4,21.12.04.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
원래 쓰던 거라 아직 안 뜯었지만 평 남깁니다~ 보통 탈모샴푸는 거품이 잘 안 나는데 거품도 잘 나고 좋아요. 트리트먼트도 상당히 리치해서 만족스럽고 향도 좋아요~ 포장도 꼼꼼하게 잘 왔어요. :),5,21.10.26.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
식약처 인증 삼푸라고해서 구매했어요  다른 탈모 샴푸에 비해 부들부들한데  민감성 지성두피라 아침에 감아도 저녁되면 기름기 올라와요,5,21.11.30.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
일주일 정도 사용했는데 사용후 뻣뻣함도 없고 괜찮네요~ 한달후 후기 남길께요~,4,21.11.13.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기남편이 필요하대서 구입해서 쓰고있어요,4,21.12.14.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기배송도 빠르고 좋습니다.,5,21.12.16.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
항상 잘 사용중입니다.,5,21.12.16.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
펌핑했을때 향이 좋아요 두피가 건조한느낌이 들어서 촉촉한 샴푸 하나 더삿는데 안사도될뻔햤아요 탈모에 효과있음 재구매의사 있습니다 향이 오래가면 더 좋을거같아요 ~!,5,21.11.13.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
한달사용기만족해서 지인도 추천해서 사용중이네요 ㅎㅎ,5,21.11.25.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
탈모에 큰 영향은 없네요..ㅜㅜ 이것저것 사놓은 샴푸만 수십개...,5,21.12.07.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
3통째입니다~ 가성비 좋아요~~~,5,21.12.10.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기머리뿌리가 볼륨이 생겨서 좋아요~ 탈모는 그닥 모르겠어요..,5,21.12.04.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기한달 사용 후 재구매 합니다 좋아여,5,21.12.14.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기한달 사용 후 재구매 합니다 좋아여,5,21.12.14.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기항상 사용하고있는 제품이고 계속 재구매 의사 있습니다.,5,21.11.16.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
샴푸 트리트먼트 모두 지금 쓰고 있는 거라 평부터 남깁니다~ 트리트먼트 상품평에 다 쓰긴 했지만 샴푸 세정력도 좋고 트리트먼트도 쓰고나면 엄청 부드러워져서 좋아요. 사은품으로 챙겨주신 샴푸도 잘 쓸게요. :),5,21.10.26.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기탈모효과 보다는 세정력과 거품이 마음에 들어요,5,21.11.17.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
배송이 빠르고 좋아요,4,21.11.21.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
"향도좋고 거품도 많이 나고, 머리카락이 부드러워요~",5,21.12.07.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
배송완전 빠르네요~~상품은 처음 써본거라 아직은  모르겠찌만  말린후  머리결은 부드러워요~^^,5,21.11.27.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
재구매꾸준히 사용중 입니다~,5,21.11.23.,종류: 3. 비어멕  트리트먼트 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
재구매꾸준히 사용중 입니다~,5,21.11.23.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
좋아요 감사합니다!,5,21.12.11.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
기대가되요 좋은것같아요,5,21.12.10.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
맥주효모가탈모예방된다길래샀어요배송무지빨랐어요,5,21.11.15.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_순해요', '탈모케어_잘 모르겠어요']"
한달사용기만족스럽게 잘 사용하고 있어요,5,21.11.19.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
머리가 많이 빠지는 것 같아 구매했는데 사용해보니 모발이 튼튼해지는 것 같아요,5,21.12.05.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
좋은것같아요  다음에 다시 구매의사 있습니다,5,21.12.03.,종류: 3. 비어멕  트리트먼트 500ml,"['두피자극_순해요', '탈모케어_잘 모르겠어요', '세정력_아주 만족해요']"
한달사용기탈모에 도움이되어  꾸준히 사용하려구요~,5,21.12.04.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
한달사용기저희 아빠께서 사용하시는데 샴푸 좋다고 하십니다,5,21.12.07.,종류: 2. 비어멕 탈모샴푸 500ml,"['두피자극_순해요', '탈모케어_아주 만족해요', '세정력_아주 만족해요']"
가성비조코요...거품풍부하고..괜찮네요..부드러움은 쫌떨어지고.탈모예방될련지.3개월 은  써봐야될듯....,4,21.11.04.,종류: 2. 비어멕 탈모샴푸 500ml,"['세정력_보통이에요', '두피자극_보통이에요', '탈모케어_잘 모르겠어요']"
